text,intent
"C and  [ [ I, + I, ] + I ] tend to, I think, overreact occasionally when somebody tells me it's that great.  /",statement
Uh-huh. /,general
"everybody ought to do their own share,  /",statement
"C or  perhaps we have paid too much there,  /",statement
Right. /,general
is this the first year they have been up? /,question
Yes. /,general
Yes. /,general
Uh-huh. /,general
"C and  when I bring my daughter into such a system like that, F uh,  they only have one thing going on  /",statement
"C and  [ I don't, + I think ] because it costs less, the kid doesn't take it quite as serious, D you know,   /",statement
"American Express does that, by the way. /",statement
"[ He ha-, + we have ] a three car garage,  that he has a big work area in -- /",statement
"because  it attracts really [ a, + a ] lot people's interest.  /",statement
"unfortunately I bought them all three at the same time, when I bought my new house,  /",statement
"C But,  yet, on the other hand, [ I, + I've ] got the mixed feelings that I  think you should be at home with your children.  /",statement
"it comes on D like  at nine o'clock,",statement
"I don't have a storm door,  /",statement
What sort of benefits would you like to get from a big company. /,question
Yeah.  /,general
"[ that, + that ] does absolutely  nothing for me. /",statement
Uh-huh.  /,general
C but  I won't do it if I have to do it. /,statement
"[ Unreal, + unreal ] by comparison. /",statement
they just do not care any more.  /,statement
"F Um,  [ they + ((   )) , they ] went through engineering companies, /",statement
"when you think about people, F uh,  taking vacations these big government officials taking  (( descendants ))  in <laughter> congress. -/",statement
C but  I know the murder rate is going up every year --,statement
Yeah. /,general
"C and,   F uh,  really we're not  doing much at all,  /",statement
"C and  starting up [ an aqu-, + an aquarium, ] - /",statement
"F Uh,  our two older boys were in Boy Scouts  /",statement
Uh-huh. /,general
Right. /,general
"C and  there's a lot of boating out there,  /",statement
The paper here tonight had a thing about the Noriega trial.,statement
"that  there were several hundred, F uh,  people  /",statement
"C and  usually most people are just absolutely crippled,  /",statement
"we, uh, we decided that, uh, - /",statement
C and   one of the things  ((   )) - /,statement
We didn't have a phone. /,statement
Uh-huh. /,general
"[ They're not,  + they're not  ] my favorite totally.  /",statement
"F Uh,  D well,  F uh,  the Cowboys are my favorite team.  /",statement
Uh-huh. /,general
F Huh.  /,general
Uh-huh. /,general
"A poodle, miniature or, F uh,  full size? /",question
"yeah,  /",general
Uh-huh. /,general
put it on your shoe now.  /,request
F Ooh.  /,general
Yeah.  /,general
"D Actually,  it's a cherished commodity now days,  F huh.  /",statement
"-- then [ that, + that ] helps a lot. /",statement
Uh-huh. /,general
"Yeah,  /",general
"when I bought my last purebred retriever E I mean  I looked all over because I wanted one that still looked like a retriever,  D you know,  the short to the ground, stocky, golden, F uh,   trainable, tractable, quiet --",statement
you don't feel you've got any of the flabby plastic -- /,statement
I find the JOY OF COOKING to be a remarkably useful book --,statement
"C an   I was at a point where it was like,  I didn't date, [ e-, + ]  /",statement
"D Well,  F uh,  [ I, + I ]  don't do it as much as I should.  /",statement
"C and  he drove it literally into the ground, D you know  <laughter>. /",statement
"Very old, F uh,  historical place there. /",statement
"C because  [ it's his bir-, +  D well,  the first one that we had was his bird, ]  /",statement
"F Oh,  I know something. /",statement
"C but  <breathing> it's just [ y-, + you ] have,",statement
"D Well,  F uh,  say, embezzlement, right. /",statement
they're not breaded  /,statement
"D Well,  [ I've, + I've ]  been thinking about it,  /",statement
"they are,  /",statement
I can't really watch television if the pattern is very intricate.  /,statement
our   first fifteen years or eighteen years of being married nothing worked <laughter>. /,statement
"C So  the three of us just spent a lot of time traveling [ and, + and ] competing  /",statement
and they need some assistance down there  /,statement
"C So,  usually what I do is I'll call the apartment manager and tell them hey,  there's people coming around, D you know,   /",statement
Okay. /,general
"you would look into it thoroughly and,",statement
I'll watch that occasionally.  /,statement
<<very faint>> Uh-huh.  /,general
"You've hit pretty,  - /",statement
Yeah. /,general
"D Well,  a lot of the experience that I have with this problem has to do with my brother-in-law who's Chinese and immigrated from China.  /",statement
or  Australian rules football.  /,statement
"I think that's what upsets me worse than, that they're getting a little,   D you know,  F uh,  on the side --",statement
my neighbor she tends children though  /,statement
"[ [ [ I, + I, ] + I'm, ] + I'm ] thinking  of actually moving to Australia  /",statement
"F Oh,  okay,  /",general
Right. /,general
Uh-huh. /,general
"she's doesn't like,",statement
Uh-huh. /,general
"D So,  we might have some cocktails ahead of time and maybe [ some, + F uh,  some ] dip, F uh,  some cheese.  /",statement
"I have a whole stack of material and patterns to sew up as it is,  /",statement
"E I mean,  when you listen to it, it's F um,  F uh,  - /",statement
"C and  my daughter's been going with the same boy for a while,  /",statement
"C so  we probably have an [ in-, + interesting ] perspective on the music on the times,  /",statement
Uh-huh. /,general
"[ [ C An-,  + C and,  ] +  F uh,  C and so  ] [ as, + as ] people get older and older, F uh,  D you know,  they think about retirement and that sort of thing -- /",statement
"-- C because  [ I, + I ] didn't,  /",statement
"[ C and,  +  F uh,  C but  ]  as you say [ [ it's, + it's ] + sometimes it's ] difficult [ to, +  to ] know if it's,   D you know,  - /",statement
I didn't say that. /,statement
Yeah. /,general
"it was the same kind of thing,  /",statement
"-- C and  there used to be wild blackberries that we'd go out and pick, my brother and I.  /",statement
C and  finally a guy gets up there and blasts a home run  /,statement
"[ C but,  +  F um,  C and  ] I must admit that as you say when your children start taking up your time,  then [ you, +  you ] don't have as much time for, F uh,  regular entertaining,  /",statement
"people chide them for it, D you know,   /",statement
Uh-huh. /,general
C but  I would have to get them picked <static> up from there --,statement
right. /,general
C and  we'd go for a ride and enjoy it so much./,statement
"Possibly in the jury selection would be the only, -/",statement
Uh-huh  /,general
"C And then,   every time you wanted to go eat with somebody, you'd probably have to go to out, eat or something.  /",statement
Go ahead. /,request
Yeah. /,general
Uh-huh.  /,general
I will go out and get it myself.  /,statement
"We're very, -/",statement
"C So,  yeah.  /",general
"The last thing you want is a phone call <laughter> unless it's, D you know,  something halfway enjoyable,  /",statement
I've seen it. /,statement
"it may have even spread all over the whole town,  /",statement
Yeah. /,general
"[  It is before one of the, + I think it is before the ] First Baptist in Sherman airs. /",statement
"C and  they charge me all these others,  /",statement
"They've had some excellent teams, though, obviously. /",statement
"F Uh,  when I think of crime, I think of stuff [ that, + that ] affects other people like people getting, D you know,  killed or raped.  /",statement
They live  (( lean ))  for one thing  /,statement
Oh. /,general
"F Uh,  C but,  in general, [ I, + I ] think [ [ the, + the, ] + D you know,  one of the ] reasons that [ we, + we, ] F uh,  [ the, + chose ] to live in Richardson [ when we, + when we ] came here [ was the, + was the ] schools,  /",statement
"C so  the time goes by, D you know,  before you realize anything is going on.  /",statement
"[ wh-, + ] I think so too,  /",statement
"E I mean,   [ they're, + D you know,  they're ] pretty and everything  /",statement
what  kind of  --,question
E I mean  they use to reimburse one hundred percent  /,statement
"F Um,  C because,  see, the more credit cards you have, the more people offer them to you. /",statement
"Yeah,  /",general
"Yeah,  /",general
Yeah. /,general
Yes. /,general
"-- C and  [ [ it's, + it's a, ] + F uh,  it's a ] brand new one.  /",statement
D you know  I enjoy going places with my kids  /,statement
"you buy nine by twelve frames,  /",statement
"I feel very uncomfortable with trials by juries recently.  F Uh,  /",statement
"C and,  F um,  it's been a little more country with the trees,  /",statement
"C but   that probably wouldn't be a problem,  /",statement
"Yeah,  /",general
We haven't really had an autumn.  /,statement
Uh-huh. /,general
C and  he knew that <laughter>.  /,statement
"[ C and,  +   C and,  ]  F uh,  he just signed on, F uh,   /",statement
They range from twenty-four to five. /,statement
"C And  so  [ it has, + it seems ] by doing it about six months ahead, they can pretty much get everybody there.  /",statement
C and  he had dysplasia -- /,statement
Yeah. /,general
"He, F uh,   apparently had a tough time with it for a little while  /",statement
C and then  they list about five thousand drugs  they try to test for. /,statement
Kind of away from the crowd --,statement
Uh-huh.  /,general
Uh-huh. /,general
"[  We, + F uh,  our ] town didn't pass the school budget this year  [ and + ] for the first time in [ many, + many ] years just because people [ are, + are ] in the recession  /",statement
"C because,  D you know,  a lot of kids resent things that parents tell them and stuff,  /",statement
"C So,  [ it, + it ] was really neat.  /",statement
Uh-huh. /,general
Yeah.  /,general
Yeah. /,general
Uh-huh. /,general
"-- C but  our favorite when you have a little more to spend, is to go to Taiwan or May Dragon. /",statement
C And then  when Jennie had to read it at Gettysburg --,statement
"I guess they're, D you know,  clear bottles. /",statement
there are things I should do.  /,statement
my children would give up eating before they gave up their cigarettes I think. /,statement
"D Well,  D you know,  F uh,  now [ he-, + here's ]  something that, F uh,  first occurred to me when they started having all these problems  with these automatic, F uh,  weapons. /",statement
"my husband is really crazy  about EVENING SHADE that comes [ on, +  on ] Monday evening. /",statement
Elementary school. /,statement
they had things like gardens and lots of pets  /,statement
"C So.   Yeah,  /",general
"Yeah,  /",general
"[ C and,  + C and  ] we did have a new, F uh,  floor put in our kitchen.  /",statement
C and  she tries --,statement
Uh-huh. /,general
Seahawks are good.  /,statement
"course now it's been years now, because [ it was before, + it was even before ] they had [ the, + the ] designated smoking --",statement
Really was pretty nice. /,statement
"F Oh,  maybe [ my, + dropping my ] phone.  /",statement
"C and  [ [ I know people, + I do, ] + F uh,  I do ] work in language processing,  /",statement
"[ C or  p-, +  C or  is it proposed ]  /",question
"but my cats are insi-, - /",statement
"C but  [ I, + I ] do not like to do that <laughter>.  /",statement
"[ He's, + C because  he'll ] talk about the other guys he plays with doing that --",statement
C and  we do miss that.  /,statement
F Huh.  /,general
Yeah.  /,general
Yeah. /,general
C And  that was kind of fun. /,statement
"the times we've seen it, it's been D like  on [ Satur-, + E or, excuse me,  Friday ] night.  /",statement
"[ I, + I ] was kind of a B student, I guess you'd say,  /",statement
"F Oh,  really. /",general
"D see,  it was just different areas, /",statement
"[ C and,  +  C and,  ]  F um,  F uh,  the landscape is  much different here in Texas than it is, D you know,  in the north.  F Um,  or even where you are. /",statement
<<Very faint>> Uh-huh. /,general
I can --,statement
I haven't bought it now for about eight years. /,statement
"those are the [ only, + only ] issues  we ever fight about.  /",statement
"D Well,  you need X number dollars for the recipients  /",statement
Yeah. /,general
Uh-huh. /,general
I guess it's automatic respective.  /,statement
Yeah.   /,general
"He helps,  /",statement
Now we have a eighteen year old that's fixing to get out of high school and go to college. /,statement
Yeah.  /,general
C So  you work in  (( back grind )) ? /,question
"and lot tougher than it was when I was going to school,  /",statement
"You'll notice [ that in + that ] [ [ [ it's, + it's a, ] + it's a, ] + although it's a ] magazine it's large.  /",statement
C and  I'm going to try doing that. /,statement
C and  I screw around and don't do it or wait too long or something. /,statement
Yeah  /,general
Uh-huh.  /,general
do you think that would be reasonable? /,question
"C and  they have a Wesley Hotel  there that they serve food,  /",statement
He knew I needed  this  /,statement
"D So,  I --",statement
"C so,  I'm more or less out of shape now that I've been biking, I guess, this year for just a couple of weeks.  /",statement
Uh-huh. /,general
"C and  [ we, + D you know,  we ] have a, - /",statement
D well  it was nice talking to you. /,general
Bye-bye. /,general
"C so  I haven't done a lot of, F uh,  exercise on purpose. /",statement
"It would certainly help them to appreciate some of the things that we have here and develop some  pride in them, if it was handled that way.  /",statement
C or  something would go wrong  /,statement
"C and  besides, D you know,   if corn didn't grow there,",statement
"C And  we went, and we found this little peninsula out in the middle of nowhere by the lake.  /",statement
Yeah  /,general
Yeah. /,general
"Yeah,  /",general
Uh-huh. /,general
I got into all kinds of trouble doing that <laughter>. /,statement
"it [ doesn't, +   doesn't ] pay.  /",statement
I forgot the name of the town.  /,statement
"F Uh,  uh-huh. /",general
What building do you work in? /,question
"C and  yet those people have, F uh,  such, F uh,  a happy,",statement
"F uh,  C because  my husband gets,",statement
-- I didn't know that. /,statement
"[ [ C and,  F uh,  +",statement
"It wouldn't be perfect,  /",statement
"Yeah, /",general
"D well,  I found that [ they, + they ] have just a much better program than the other shows that are on T V. /",statement
right <laughter>. /,general
"C and   [ was to the point, + ] he was on probation,  /",statement
"C but  [ it, + it's ] a very good company.   That  --",statement
"[ C and  if, + C and  ] they lay on these little mats,  /",statement
"F Uh,  [ C and,  + C and  ] I just couldn't do that,",statement
"Yeah,  /",general
"D You know,  we had three hundred thousand people without power. /",statement
Only once in my life have I not paid. /,statement
"No,   /",general
Okay <laughter>. /,general
"C And,   F uh,  I'm not sure that people in the education establishment really know what their purpose  is.  /",statement
C and --,statement
C and  it's probably an inch thick a thousand pages.  /,statement
"[ C and,  + C but  ] I think ones that don't have to, the, - /",statement
Uh-huh. /,general
"C But  that,",statement
Yeah. /,general
Okay. /,general
"C Or,  it's also a good environment,  /",statement
"D Well,  I tell you, it's kind of funny now [ at, + ] [ e-, + even ] at T I, I don't, - /",statement
Uh-huh. /,general
C and  they make delicious pies. /,statement
"E I mean,  it's a nursing home or something like that. /",statement
"C But,  D you know,  we do have our trips  /",statement
"C But,   F uh,  [ I, + I ] go to the Holiday Spa here in Alexandria  /",statement
Uh-huh.  /,general
Uh-huh. /,general
"I talked to, a guy the other day  /",statement
"I've been out there before,  /",statement
"I think, D you know,  we've made great strides --",statement
Uh-huh.   /,general
"F Um,  in my room they go from eight weeks to nine months. /",statement
Uh-huh. /,general
"C and  I'm also realizing [ that, + that ] a common language, I think, is the ultimate bond of a country. /",statement
"C But,   we did spend twenty years in Norman <noise> and Enid --",statement
"C but,   F uh,  D you know,  since I live here so close to Arlington, F uh,  that's the  team that I've been kind of following. /",statement
"In fact, [ I, + we ] were there from, F uh,  seventy three to seventy seven  /",statement
"up here in the northeast, [ we have, + F uh,  D well  [ w-, + we ] have ] these mail order companies like L L Bean  /",statement
"C but,  F um,  no,  /",general
Yeah. /,general
"just for example, what we're seeing in California I guess.  /",statement
"Even not for government, even just, D say,  for a small business.  /",statement
"-- C and  it doesn't take plastic bags [ and, + and ]  all that sort of thing,  /",statement
Uh-huh. /,general
Uh-huh. /,general
"[ I, + I ] really like that too,  /",statement
"D Well,  I can remember are  from, from my childhood were the disco days - /",statement
there's really two issues to that that there's so many software packages available today.,statement
Yeah.  /,general
Which   it's not that way now  /,statement
"We have got a long time to save,  /",statement
"A long time out, all through college and everything  I was in the choirs. /",statement
Uh-huh. /,general
"E I'm sorry,  it was actually not a particularly great nursing home.  /",statement
Uh-huh. /,general
"C And,   just [ kind of, +  kind of ] go out and,  F uh,  rent all the movies and, F uh,  F uh,  D you know,  just kind of go, - /",statement
That has broadened so much also. /,statement
"C and,   F uh  --",statement
"It's just like [ the, + F uh,  the ] social security system <noise>.  /",statement
[  You --,statement
C and  the girls can play on the beach area <whispering>.  /,statement
"F Uh,  [ it doesn't, + it doesn't  ] help them any at all -- /",statement
they just raised it to twelve. /,statement
"we just [ get, + get ] done with them and they go, F oh,  do you want to go again, /",statement
"E I mean,  D you know,  it would have to be a  child that is just coming into school.  /",statement
Did  you use Word Perfect? /,question
Uh-huh.  /,general
"F Oh,  okay. /",general
now they're down into the hundreds --,statement
"C and  [ there's, + ]  the cultural differences [ [ is what's, + is what's kind of, ] + it's what's really ] hurting, F uh,  the Mexican people, because they've had their way of life,  /",statement
"[ [ I just, +",statement
"Yeah,  /",general
"C so  [ [ they're, + they, ] + they ] have plans, - /",statement
"F Oh,  C and  if you try to get it outside of your  corporation, you're going to pay an arm and a leg. /",statement
"[ C But,  + F uh,  C but  ] I knew that it was paid <laughter>.  /",statement
"F Um,  I see. /",general
-- C and  I lost twenty-one. /,statement
"C so  I don't, /",statement
Uh-huh. /,general
"they have generally a volleyball net set up and horseshoes, F uh,  to pitch,  /",statement
"<breathing> F Uh,  the worst city [ in the, + in the ]  world is actually, F uh,  Mexico City. /",statement
Uh-huh. /,general
Isn't that something.   /,question
"C But   you will probably find after your children get bigger, F uh,  like when they want things like tricycles, toys, things that cost quite a lot in the store,  you can find that kind of stuff at garage sales for just a few  dollars. /",statement
I do not think we have that on our policy. /,statement
"Right,  /",general
Yeah. /,general
Uh-huh -- /,general
"C But  it was this little bitty one bedroom house,  /",statement
"there are four of them who live here in Texas, and his mom and dad. /",statement
"[ C and,  + C and  ] at least they used to [ when it, + when it, ] - /",statement
"[ every one of us, + most of us ] [ have our, + have all ] four feet in the trough, D you know.  Plus our snout, right up to our ears. /",statement
Uh-huh. /,general
Yeah. /,general
C and  I'm not sure what needs  to be done to fix it.  /,statement
"I liked it, /",statement
About the same thing. /,statement
Yeah.  /,general
C so  we don't have to worry about that. /,statement
"D Well  D now  in Florida, [ [ is ther-, +   is there ti-, ] + are there times ] of the year when it's very comfortable to camp or  is it always kind of hot. /",question
Ours is changing.  /,statement
"Good talking to you, Michelle. /",general
C so  I'm always very careful when I change hoses on it. /,statement
"Yeah,  /",general
"C and  [ you can't, +  D you know,  you can't ] just do this. /",statement
Okay.  /,general
-- C and  these guys just are on the endless merry-go-round in the legal system.  /,statement
We actually do some work with some people down at Georgia Tech. /,statement
Uh-huh. /,general
"C and  I also try and read one of the, F uh,  major dailies like the CHICAGO TRIBUNE, or the NEW YORK TIMES or something like that. /",statement
"-- C and so  [ there's, +  F uh,  there's ]  plenty of scholarships out there,  /",statement
"C But  [ I, + I ] just feel [ that, + that ]  capital punishment needs to stay within the system.  /",statement
I work for T I  /,statement
"Uh-huh,  /",general
"C and  the, F uh,  the more upper body strength, the easier it is to play. /",statement
"D Well  D now,  are you living alone now,  /",question
Uh-huh. /,general
"Of course, then we wouldn't have any room to put people,  /",statement
"C and  of course, I was at that D you know  stage of my life where I had to be taken to [ p-, + places. ]  /",statement
"Did you have anything in mind that, F uh,  you'd like to share? /",question
"Right,  /",general
"He's been, - /",statement
And the hand eye coordination  /,statement
Yeah <laughter> /,general
"D Well,  just that.  /",statement
"C but,  F uh,  I strongly believe that all children have a right to immunization, glasses, hearing aids <laughter>, basic health benefits. /",statement
C And  it's really polluting the air. /,statement
Yeah. /,general
"I just have two that drive me crazy,",statement
"C And  he might tell you, D well,  D you know,  D now  you're going to have to come back in a week,  /",statement
Uh-huh. /,general
"Yeah,  /",general
I don't know why.  /,statement
"D well  it's sort of [ the his-, + the historical ] fiction about, F uh,  the Salisbury area [ in, + in ] England. /",statement
Uh-huh. /,general
"C but  [ I'm, + I'm ] in New York  /",statement
"especially the murder rate,  its just gone crazy. /",statement
"[ I think they, +  F uh,  I think they ]  need them all.  /",statement
"C But  D you know,   we have criminals in jail that do nothing but sit on their duff all day  /",statement
Yeah.  /,general
"in fact, [ the, + the ] more urban we get with the television and the cabin and the whole bit, it loses it's flavor. /",statement
"Kenyon, [ he we-, + he made ] a good choice.  /",statement
"C And  I have five or six wool skirts, /",statement
"C but,  F uh,  the question is [ [ [ can, + F uh,  can you, ] + can, ] + F uh,  can ] a democracy, F uh,  afford the, - /",question
C and  that was pushing it a bit. /,statement
Yeah. /,general
Uh-huh. /,general
"C but  I basically don't do it every day, /",statement
"I'm so disgusted with the Democratic party,  /",statement
Yeah.  /,general
"F Oh,  yes. /",general
"D You know,  C and  I feel that's very important,  /",statement
Yeah.  /,general
Uh-huh. /,general
"C and  if you didn't obey them, F uh  --",statement
"[ C and,  + C and  ] you grieve just as  much over them when they go --",statement
"The other thing about is I think, F uh,  limiting their time in office would be good.  /",statement
"--  C and  [ I just, +",statement
I have a old Triumph T R Six. /,statement
it's like typesetting.  /,statement
Oh. /,general
Uh-huh. /,general
"C so,  when I say men haven't changed I guess I should look at my own backyard sort,",statement
"not your neighbors, of course, they usually know nothing  /",statement
"You too,  /",general
I don't watch a lot of Arnold Schwarzenegger or anything like that either. /,statement
"C and  [ they +  always, about every party they ] do is  (( they ))  have a vegetable tray.  /",statement
Really.  /,general
"C Because  women are in every field now,  /",statement
"When you find the right cookbook, why it works out. /",statement
I think it's probably the case that people could have more effect on a local level. /,statement
"Sure,  /",general
"C and  that gives me the opportunity to, F uh,  come in to work and fix it, if I can't think of --",statement
Uh-huh. /,general
Yeah.  /,general
I'm going to U T D here in Dallas. /,statement
Do you think the political scene? -/,question
"D Now,  does your husband usually go with you, then? /",question
"C but  now I just in the last couple of years.  I have gotten to the point where I am saying I just cannot afford to pay anymore,",statement
"D Well,  I'm glad you did that before your surgery <laughter>. /",statement
Uh-huh. /,general
Uh-huh. /,general
Are you required to by law? /,question
Yeah. /,general
Than the intensive eye? /,question
"<Throat_clearing> Yeah,  /",general
"C And  I guess  also you're going to see the first of the, F uh,  crack kids starting  kindergarten.  /",statement
"C but  I would be willing to bet they are  far less abused in a nursing home than [ are, + they are ] in,",statement
Uh-huh. /,general
C And  it's sad. /,statement
Okay. /,general
"D Well,  one thing I miss [ is, +   F uh,  is ] the people from Texas, [ are, +  are, ] D you know,  - /",statement
C so  I  think you'll enjoy doing it. /,general
"[ we, + F uh,  we ] lived out of state for a while and came back  /",statement
"I've got [ a, +  F um,  a ]  great recipe for cheese cake. /",statement
"[ C so,  + C so  ]  I guess that aspect of that takes away the work --",statement
"C but  when one tries to lift the other one up with a pipe wrench, I decided that was not funny,",statement
"[ I can, + I can ] sketch something, like if I see a picture, like, out of a book, I can sketch that -- /",statement
"C and  sure enough, boy the fur just came off like crazy once I got them --",statement
"I try, D you know,",statement
Oh <laughter>. /,general
Yeah. /,general
"[  C And,  + F uh,  C so  ] there have been major, major adjustments, /",statement
"C but  there is an Arlington,  /",statement
"E I mean,  [ I, + I ] sometimes start [ [ little, +  much less, ] + much more ] modest efforts,  /",statement
"my daughter has  been [ in, +  in ] Missouri for a second year,  /",statement
"C And,  F uh,  if you're not able to look after yourself, then you have to rely, -/",statement
"-- C but  it did, F uh,  right eleven thousand dollars in damage.  /",statement
"D Well,  do you use your P C for things other than explicit computer work? /",question
Does your daughter know what she'd like to do? /,question
"<Laughter> F Oh,  I prefer to, - /",statement
it really bothers me. /,statement
"I tell  you, you said you did on the bike and on the treadmill [ in, + in ] the,  F uh,  club.  /",statement
do you have kids? /,question
"C and  you'd type in du du du, Hi how are you, du du du,  /",statement
"They have to wear goggles because they get hit [ in the, + in the ] face with elbows all the time. /",statement
"I try to tell my kids  [ just, + just ] kind of be aware of what's around them, D you know   /",statement
"Okay,  /",general
<Laughter> Right. /,general
"C And  [ you can also, + E I mean  you can, ] D you know,  pretty much do it privately if you had your own private, F uh,  sort of contest.  D You know  --",statement
C and  those are really nice too.  /,statement
When was it out? /,question
there's plenty. /,statement
"What time is it over th-,  /",question
"I talked to someone that was only a couple of thousand in her town, I think. /",statement
"If I  want to sit around and mess with my garden, I'll mess with my garden, /",statement
"D Well,  I know that economically, F uh,  a wife almost has to work anymore. /",statement
"C And  I never thought,  D well,   I guess that is something you need to know, D you know.   /",statement
Humidity or something. /,statement
"my husband's family had [ a, + a ] motor boat, F uh,   when we got engaged  /",statement
C but  it's not quite as good. /,statement
Right.  /,general
"Uh-huh,  /",general
"F Oh,  right. /",general
Yeah. /,general
It is really not.  /,statement
"C but,  D you know,   any kind of handgun at all,",statement
"Uh-huh,  /",general
Uh-huh. /,general
Yeah.  /,general
Uh-huh. /,general
"She never had to worry about taking anybody to child care because there was always somebody there older to deal with them,  /",statement
Yeah. /,general
"F Um,  D well,  they must,  /",statement
"D Well,  [ in some places, + D you know,",statement
Uh-huh.  /,general
will they let you take a computer home to work? /,question
"I think there's lots [ that be, + that could be ] done [ to, + to ] improve how things are done now. /",statement
"is that, - /",question
is it doing any good? /,question
"whatever your radio talk shows are down there, he's on that channel.  /",statement
"C and  just a lot of things that we're trying to worry about, D you know,  protecting these people from, we just don't protect them. /",statement
"if I know I'm  having somebody come over to the house C and  there's a possibility they might be going back  into my room,",statement
"[ I, +  I ] remember that from when I was, - /",statement
had Claude Van Damme. /,statement
Yeah. /,general
"F Oh,  yeah. /",general
Right. /,general
"C and  at the first year, - /",statement
"C and  [ it was, + F um,  it was ] one of the few books that - /",statement
"C And,  F uh,  [ I, + as far as a high school course, I ] could see it as, F uh,  maybe a [ social, + F uh,  sociology ] course --",statement
"[ That's, + that's ] very handy. /",statement
Either that or my mom just had some  bad seed or something. /,statement
C and  that's who I stayed with. /,statement
"C and  I could take all my stuff home, because I didn't have a bed or a couch or  [ any, + any ] of that, /",statement
"F Oh,  that's Wednesday at, F uh,  seven thirty. /",statement
I'm not really into those. /,statement
that's a pretty good price   /,statement
"C but,  D you know,  Richardson School District has the H M O -- /",statement
Uh-huh. /,general
Uh-huh. /,general
"C and,   F uh,  <lipsmack> they live in  Peoria, Illinois,  /",statement
"the Plano newspaper [ each, + each ] day, in fact, has [ a, + a ] little list of all the recycling centers for all the different things.  /",statement
Uh-huh. /,general
Right. /,general
If it's paper it will probably shred. /,statement
"D Well,  D actually,  [ I, + I ] have a whole wallet full of credit cards. /",statement
That may very well be. /,statement
"She told me some of the things you can do,  /",statement
How did they end up this year?  /,question
"D you know,  he pays forty-five dollars a month for his prescriptions, where he could pay six dollars. /",statement
"D So,  who's your favorite team? /",question
"F Uh,  do you have any experience in, F uh,  finding child care? /",question
C and  we've all got heaters in our tents. /,statement
Uh-huh. /,general
"C so   there's a big difference, /",statement
"C But,   ((   ))  [ people like, +  if more people like ] you though that understand the problems get in [ and + ((   ))  and ] change some education - /",statement
"In fact, people I've talked to said that they hadn't slept real good for a while afterwards.  /",statement
Sure. /,general
Huh.  /,general
"[ C and,  + <breathing> C and  ] that's [ right now, + right now ] pretty much what I'm doing as far as, F um,  - /",statement
"[ C and,  + C and  ] it [ got to the, +  got to the ] point where,  E I mean,  me and my brother both [ were, +  were ] gone, and  she couldn't maintain the house, without large expenditures of money. /",statement
"C but  maybe that's what rounds it,  A I don't know.  C But,   tumbling. /",statement
That's  interesting that the military saw  that and did something about it. /,statement
uh-huh. /,general
"Do you have, F uh,  [ a + ] special  flowers?  /",question
Uh-huh.  /,general
-- it was always someone else's.  /,statement
C or  is this early admissions? /,question
"Okay,  /",general
That's something we want to learn. /,statement
C So  she was at school out here? /,question
Yeah. /,general
"C And  this is about nineteen sixty-four, A I believe,    or something like that,  /",statement
Right. /,general
Oh. /,general
F Uh.  /,general
"Okay,  /",general
"D You know,  they've gotten to the point that [ where + ] they don't weigh very much  /",statement
Whose your favorite actress or actor? /,question
"C but  as far as the working out and lifting and  things like that.  F Uh,  [ I, + I ] can't say I really enjoyed it all that much,  /",statement
"like you mentioned before, the name the  college and university [ can, + can ] give you --",statement
"Uh-huh,  /",general
Uh-huh. /,general
Yeah.   /,general
"C And,   F uh,  probably a good woman,  /",statement
Yes <noise>. /,general
"Okay,  /",general
bye. /,general
Higher taxes.  /,statement
I enjoyed our discussion. /,statement
"I work in a building,  /",statement
Yeah. /,general
"C but  I notice things on T V being [ more, +  F um,  open, more ] I believe, F uh,   /",statement
"C So,   I got caught a little short --",statement
Right. /,general
"C And,  F uh,  course, [ I guess, + I guess  ] I've been purged from their records.  /",statement
"F Oh,  [ I, +",statement
"It's not that expensive, really. /",statement
"C So,   we thought D well,  maybe there are some crab in here,  /",statement
Yeah. /,general
They are into quality time. /,statement
Oh.  /,general
"F Uh,  just like it's taking a whole generation of  people to finally, F uh,  realize the harmfulness of drugs  and  --",statement
"C And,  F uh,  [ [ [ I, + I, ] + I, ] + I ]  really do not think that we did those young men right. /",statement
-- C and  I stay up with it.  /,statement
"C but,  [ I, + I ]  don't get to see that as much as I want  /",statement
is that suppose to  be. -/,question
"F Uh,  generally I get, F uh,  D you know,  most of my news, F uh,  in the, D you know,  weekly magazines like TIME, NEWSWEEK [ and, + and, ] F uh,  U S NEWS AND WORLD REPORT. [ With, + with ] occasional smatterings [ of, + of, ] F uh,  D you know,  THE WALL STREET JOURNAL and, of course, the local paper. /",statement
"D Well,  it was pretty reasonable.  /",statement
Uh-huh. /,general
"C so  [ do you have a, +   do you have a ] garden,  /",question
"[ I don't, +  I don't ] have that choice. /",statement
Yeah -- /,general
"C or  it li-, + C or,  ] + C or,  ] F uh,",statement
"F Uh,  now [ I, + I ] don't know who the characters are,  /",statement
"-- C and  they were really, F uh,  helpful, because I didn't know how to do this one stitching,  /",statement
"F Oh,  yeah,  /",general
"whatever they tell you, - /",statement
I'm not sure I like the new ones too much. /,statement
"F Oh,  D well,  it sounds like we have the same tapes for our kids anyway. /",statement
They supported it. /,statement
"C and,   what I don't understand is there is recycled paper in there,  /",statement
"C and  in some cases, the absence of  health care has resulted from market place forces /",statement
"yeah,  /",general
