text,intent
"C so  I never had them growing up, /",statement
"D Well,  [ I'm, + I'm ] glad I'm not the one [ that's, + that's ] in charge [ of, + of ] making those decisions.  /",statement
"Really,  /",general
"Between the channels there was, F uh,  the casualties,  the amount of missiles launched were different  /",statement
"[ that, + that ] would be an interesting change.  /",statement
"D well,  I did too.  /",statement
"well I've lived both in the United States [ and, + and  ] in a country where they do use the metric system  /",statement
"Do you know anyone that, F uh,  [ is, + is ] in a nursing home or has ever been in one? /",question
What was that anyway?   /,question
C and  there it is.  /,statement
(( Uh-huh )) . /,general
C And  I think that there should  be more than one judge.  /,statement
"She may lose,  /",statement
"-- yeah,  /",general
this is my first job -- /,statement
"F Oh,  uh-huh. /",general
that's very serious.  /,statement
one's ten by ten  /,statement
"C And  I have been very, F uh,  happy about the new way of controlling [ the, + the, ] F uh,  worm that gets in broccoli, F um,  by using the Bacillus Thuringiansis which is the, F uh,  little, - /",statement
"I've often wondered if it doesn't come back to [ the, + the ] home environment. /",statement
Right. /,general
"C but  they only [ w-, + D you know,    would ] cover [ fif-, +  forty-nine ] percent of the decision or fifty percent  /",statement
"You pay gasoline taxes every time you pump something into [ your, + your ] --",statement
"F Uh,  yeah.  /",general
"But we do have the same problem a lot of ar-, other areas up here in the northeast have  /",statement
they require plumbers. /,statement
Right.  /,general
"C and  as a matter of fact, I've already done a  second row of radishes. /",statement
"It's not as though we feel like we have  to keep ourselves, D you know,  down to the dollar or the penny in certain  categories kind of thing,  /",statement
"[ that, + that ] really does scare me.   People, D you know,  that have guns  /",statement
"C But  [ [ I didn't, + I didn't, ] + I wasn't ]  a social worker or anything like that. /",statement
"F Uh,  a lot of times I do just read magazines and stuff like that  [ for, + ]  D you know,  because I don't have a lot of time,  /",statement
C And  I'm also fairly  sensitive to the issues about how open should the borders be.  /,statement
C or  are you a spectator? /,question
Yeah <laughter>. /,general
"F Uh,  two weeks.  /",statement
I guess it's never too late.  /,statement
You to.  /,general
I don't know what it was. /,statement
Course we have two little kids that are two and three years old <laughter>. /,statement
"Do they still have [ the, + F uh,  the ]  scenic, F uh,  roadways that cut through the center of some of those trees? /",question
C And  they said that between three and four hundred have been stolen. /,statement
"my brother lives down  (( East ))  of us down there,  /",statement
<Laughter> I was thinking nine to ten. /,statement
"I don't think the Che-, - /",statement
Uh-huh <<very faint>>. /,general
"My first winter here, - /",statement
Uh-huh. /,general
Yeah. /,general
"I guess all jokes are really sad,  /",statement
"C and  [ that, +   that's ] true, F uh,  F uh,  D you know,   /",statement
"<<Very faint>> C And,   F uh,  most people are that way.",statement
"D Well,  then [ how can you, + how can you ] say  [ as far as + D like  in, F uh,  Europe, as far as ] [ the, + the  ] toppling of those kinds of governments, D you know,  D like,  -/",statement
"C or  do they have a standing ball or a machine, or what? /",question
I felt like they got way too much media coverage and publicity  /,statement
"[ C But,  + C but  ] I feel D like  if I did, I probably would feel that way. /",statement
Uh-huh. /,general
"I see,  /",general
"they're coming up from Florida,  /",statement
"D Actually,  it's for school,  /",statement
"<Sigh> once you [ ((book)) junior high, + F uh,  start junior high, ] starting in eighth grade all the way through high school, there were four levels.  /",statement
C and  nobody would give her credit for being --,statement
C And  they were mainly used cars. /,statement
"<baby_crying>  It's kind of fun because with the first pregnancy all the other ladies except  one were on their first pregnancy,  /",statement
the only thing you  have to watch out in this part of the country is during the change type seasons is the really severe storms that occasionally --,statement
Yeah.  /,general
C and  it's changed their perspective.  /,statement
"-- C or  I think they already would have by now, D you know.  /",statement
"D Well  I feel like too, on the job, when, D you know,  there's men around and some of the managers are men, [ you just, + D you know,  you  ] don't want them looking at your legs <laughter> necessarily. /",statement
"I was way out to the west maybe four or five miles [ from, + from  ] the city limits  /",statement
"<Throat_clearing> I got to shoot somebody  that's got the same family that I do.  D You know,  the same relationships that I do. /",statement
You do? /,question
"C but  most of the time when we have problems with restroom is in  the night,  /",statement
C And  you can't do that as adults.  /,statement
Ellen what kind of a car do you think you're going to buy?  <<TV and  background noise>>. /,question
"F Oh,  it's, F uh,  Mitzi. /",statement
C and  I'm just intrigued with it. /,statement
[ C so.  +,statement
"E I mean,  sure, their life is taken,  /",statement
I bet  (( Dursban ))  would do it. /,statement
"-- C but,  E I mean,  we'd go in different parts of the ruins, [ and, +  and ] things like that.  /",statement
last week we got a lot. /,statement
"for instance, one of the things they do at,  F uh,  my kids school, F uh,  they have what they call, F uh,  caught being good slips.  /",statement
"C and then  to file [ a, + a ] state income tax, was also kind of tough, too.  /",statement
"F Oh,  yeah.  /",general
"F Uh,  C and   I don't know that, F uh,  a lot of people vote in primaries for that very reason.  /",statement
C and  I don't have to carry them back with me. /,statement
yeah. /,general
"uh, and if you want to, you know, you don't touch anybody else unless you have their permission.  /",statement
"C And   [ [ it, +  it's ] +  it's ] really coming around.  /",statement
"Yeah,  /",general
-- C but  that's the way it goes. /,statement
"C and  they can't really do anything for you anyhow,  /",statement
Uh-huh. /,general
I'm trying to do something about my cholesterol in the same way. /,statement
-- C and  that is a pretty big newspaper  /,statement
"[ I, + I ] quit that job  /",statement
"I wish, F uh,  it had started a long time ago, is the problem, because we're so wound up [ in the + --",statement
"Yeah,  /",general
"C but,  F uh,  I personally haven't done anything.  /",statement
"It's just now [ st-, + still ] a little overcast,  /",statement
"C and   [ I never, +  I never ] ever, ever, ever go in in a pair of jeans, D you know.   /",statement
"F Uh,  we are, F uh,  going to be traveling to Europe with a choral.  /",statement
C So  I guess we've kind of neglected Latin America. /,statement
"D Well,  it's getting to be more and more like a Macintosh <laughter>. /",statement
"<Laughter>  F Oh,  I know it <laughter>. /",general
yeah. /,general
"He's got some real, - /",statement
"C So,  [ you shouldn't have a, + you shouldn't have a ]  problem with it. /",statement
Yeah. /,general
"-- [ C and,  + F uh,  C so  ] I, except for the three or four months this summer, - /",statement
"C Because  he doesn't even charge me [ for, + for ] doing it  /",statement
"C but  they do that,  /",statement
Yeah. /,general
D well  you can possess 'em here too  /,statement
Right.  /,general
"there's an author [ that's in, +  F um,  <noise> that's in, ]  F uh,  Arizona, who <noise> used to be in Dallas.  /",statement
"C So,  really, it was always just money --",statement
-- we had no way around it -- /,statement
"nice talking to you, Linda. /",general
"I  thought I'd grab one of these days,  /",statement
"I, I'd love to do it.  /",statement
"C but,",statement
"D Well,  F uh,  CITY SLICKERS, and STAR TREK FIVE. /",statement
"C And  it seems even though, D you know,  that they  (( got )) , - /",statement
Right. /,general
D So  it's been good. /,statement
"F Uh,  communications. /",statement
"[ C So,  + F um,  C but  ] [ [ I, + I, ] + I ] understand what you say about the environmental movement,  /",statement
"C And  you, F uh,  put about two tablespoons  of, F uh,  water into this bowl, and  about an eighth a teaspoon of salt. /",request
C But  I only get that once a month. /,statement
"C But,   F um,  there's [ no, + ] never anything good on Saturdays, though <laughter>. /",statement
Yeah. /,general
"Yeah,  /",general
They would not permit  me to live there to work.  /,statement
"they know what's good and what isn't,  /",statement
"E I mean  [ you really, + you ] can do without one  /",statement
"C but  still there are so many people that [ are, + D you know,  have ] their careers first  /",statement
Yeah. /,general
"D Well,  I checked a lot of places out, D you know,  the Kinder Cares and the,",statement
Yeah. /,general
"Uh-huh,  /",general
"I tried to hang onto a house that was way too expensive for me,  /",statement
It isn't like I couldn't afford one. /,statement
"C and then  with that I try and handle, D you know,  some of the clothes that the girls need --",statement
"C so   I was thinking D well,  maybe, D you know,   I need to think about getting rid of them,  /",statement
"It's pretty sad to think, F uh,  about  those who, even today, are graduating from school  /",statement
I didn't  --,statement
"I guess, F uh,  F uh,  it's an easy  one for me.  /",statement
"[ I, + I, ] think, D well  that's probably the idea,  /",statement
"[ C and then  they, + A or so much a pay check    C and then  they ] match it. /",statement
"It's through Baxter Labs.  F Uh,  /",statement
"C But  you're right,  /",statement
"<Noise> C And,  D anyway  it'd get to the, - /",statement
I keep hearing the advertisements of it -- /,statement
Right. /,general
C And  one of the key things is how many adults are there in ratio to the children. /,statement
"C But,   F um,",statement
-- C but  it's worth the wait. /,statement
Uh-huh. /,general
<Laughter> You watch T V or something while you do it? /,question
"Yeah,  /",general
"[ I, +  my ] little brother lives in Austin right now. /",statement
"I imagine that they have, F uh,  [ some, + ] a lot of homework, too. /",statement
Uh-huh. /,general
Right. /,general
C And  we didn't buy really new or expensive cars.  /,statement
C and  I didn't want to put it down <laughter>. /,statement
sort of like the non golfer golfer of the family. /,statement
"D Well,  [ does your r-, + does your job require ] you to drive company equipment or to [ ap-, +  operate ] any type of machinery that might --",question
"-- yeah,  /",general
"F Uh,  why we're living in Arlington I'm not so sure  /",statement
C and  we just keep a [ few -- +,statement
Do you have relatives over in Israel? /,question
"[ [ [ There's, + there, ] + th-, ] + this topic ] is kind of mute.  F Uh   -- /",statement
You know what?  /,question
Yes. /,general
"[ C and,  +",statement
C So  that we can have those to enjoy. /,statement
"D So,  [ a-, + are ] you a news person? /",question
"Right,  /",general
Uh-huh. /,general
Right. /,general
"there's that sense of it, D you know,  you're kind of scared, that risk of D like  D gosh,  what could happen and then the thrill of, D you know,  the excitement of doing it,  /",statement
Are you at work? /,question
"D You know,   it had gotten that bad. /",statement
<Laughter> D Well  I've got an eighty-three Saab. /,statement
it really is. /,statement
Someone has been lying to you.  /,statement
"Just chasing ] him around the house, D you know,",statement
Okay. /,general
F Oh  yeah.  /,general
Yeah. /,general
"and it'll all,",statement
C so  I kind of hesitate --,statement
Yes.  /,general
Yeah  /,general
I haven't ever done fancy painting  /,statement
"C and  I think my feeling was that the very best teachers should be in grades one, two, and three. To get the students off to a good start let them have positive, F um,  F uh,  experiences,",statement
Yeah. /,general
"[ I, + I  ] really think that both the Boy Scouts and Girl Scouts is [ a excellent, + two excellent  ] organizations. /",statement
"[ I've, +  actually I am ]  reading a couple of different books, <sigh> F uh,   /",statement
"apparently a lot of people, D you know,  every time they change the oil,  /",statement
"C and,   F uh,   recently, F uh,  tuberculosis, which at one time, if you had tuberculosis you could not get into this country --",statement
"F Oh,  yeah,  /",general
"wh-, F uh,  w-,",question
Yes. /,general
It's not  hard to find anything that's part-time.  /,statement
"Oh,   /",general
"C because  I heard, F uh,  - /",statement
C but  are they pretty good up there? /,question
Uh-huh. /,general
Uh-huh. /,general
"[ C S-,  + C so  ] moving up thirty-five, <laughter>  I stopped when I got to Denton.  F Uh.  /",statement
"and she'll be wearing my clothes,  /",statement
Yeah. /,general
there's  just no replacement for fresh grown tomatoes. /,statement
"The only painting job that was really <children_talking> <smack> painless for us was in this condominium that the, F um,  association that manages it, <children_talking> they have to take care of like the structural <breathing> damage.  /",statement
"I do, too. /",statement
Insurance companies. /,statement
Uh-huh. /,general
Yeah.  /,general
"Yeah,  /",general
Oh. /,general
"C and  it is too far south for me, /",statement
How big a family do you have? /,question
C but  I enjoy the news.  /,statement
C So  what do you think of the Texas weather? /,question
"people [ have, +  have ] really quieted down after  everything started  /",statement
C and  they're the father of the country and all this.  /,statement
"C but  still, it can be dangerous. /",statement
"D Well,  I'm divorced,  /",statement
Uh-huh. /,general
"Oh, yeah.   /",general
I just wish they'd bring some of the old characters back. /,statement
"-- C and,  F uh,  I like those.  /",statement
Uh-huh. /,general
Yeah.  /,general
Did you just look it up in a phone book  /,question
"A real light line, real light rig? /",question
"But, F um,  something that still has a lots of amenities and, D you know,  gadgets and things. /",statement
Right. /,general
"I think one of the problems [ with, + with ] education as it relates to this, though, is that I don't know that education is prepared to help people make those changes. /",statement
"C and  Chryslers got one,  /",statement
C and  --,statement
"C but  if she wants to go to a meal, she can go down the hallway, F uh,  to a room where there's a cafeteria -- /",statement
Uh-huh. /,general
"<inhaling>  C And  [ [ that, +",statement
Sometimes that's okay. /,statement
C and so  I start answering  /,statement
Uh-huh. /,general
"C But,  F uh,  they recently had a ham, that was supposed to be, - /",statement
C But  I would just like to know that they're not being foolishly spent.  That they're doing something that's positive [ for -- +,statement
"C but,  D you know,  that whole space issue, I think, is real important. /",statement
Uh-huh. /,general
C but  COLOMBO is way tricky <laughter> -- /,statement
I do like to walk. /,statement
"I grew up camping, being in Girl Scouts and things like that,  /",statement
C and  it was sort of exciting  /,statement
"F Oh  [ he looks like little, +  I don't know, he looks like a little ] boy next door, /",statement
I have a four year old and a three year old. /,statement
"C and  I don't have a lot of background knowledge in, F uh,  military strategy [ and, + and ] weaponry, [ and, + and ] all that kind of stuff.  /",statement
"And these were from other, people from other countries.  /",statement
"Uh-huh,  /",general
None whatsoever  <laughter>.  /,statement
"I, I started when I was in, uh, third grade, /",statement
"The last time I went, I went with my two sisters. /",statement
"Right,  /",general
She was fifteen when she died. /,statement
Yeah. /,general
"there's, I guess, a lot of pressure in that business to,",statement
I would --,statement
Uh-huh. /,general
"to get references and that,  /",statement
C but  I don't know what it's about. /,statement
"I'm sure arthritis sets in with them,",statement
"I had been through Saint Joe,  /",statement
"C And,  F uh,  I guess recently one of the T V stations here, F uh,  ran a series of, F uh,  news casts on unauthorized credit card usage and how easy it was to get a person's credit card numbers.",statement
Yeah. /,general
"<Laughter> gets a lot of people [ in, + in ] trouble <laughter>. /",statement
"F Uh,  C and  it also helps when they were winning <laughter>. /",statement
"local news concentrates, on murders and things like that.  /",statement
"[ And, + F uh,  and ] the programs,  /",statement
"Bye, now. /",general
Right. /,general
Yeah. /,general
Yeah. /,general
C and  we take walks.  /,statement
Uh-huh. /,general
"trying to do all these programs like Headstart and things like those.    You wouldn't have to do that if mothers would stay home with  their children and do things with them, D you know.  /",statement
C And  it's sort of a topic of debate. /,statement
I couldn't believe that. /,statement
Right. /,general
yeah. /,general
Yeah. /,general
"Yeah,  /",general
I sure hope they don't  pass something like  that. /,statement
"E I mean,  [ it's, + it's  ] really, -/",statement
"Right,  /",general
"C and  when I do clinic work then I have to, F uh,  F uh,  look my best. /",statement
Uh-huh. /,general
"C And,  F uh,  it is so detailed, /",statement
Uh-huh. /,general
"D See  we do, F um,  F uh,  a thing, we  call it a sea bake.  /",statement
"C so  I've been thinking, especially now is a good time to buy a car. /",statement
Uh-huh. /,general
D Now  do you still own a house?  /,question
"C And  now she wants to go back to school,  /",statement
That's how I felt too.  /,statement
they should have them go out  and doing stuff.,statement
C but  --,statement
"F Oh,  yeah,  /",general
There would be no figuring.  /,statement
C so.,statement
"C but  I know that it's very difficult [ to, + to ] find good help sometimes [ [ when + C and  especially when your, ] + when you want your ] children to be taken care of. /",statement
"[ C And,  + C and  ]  I just sort of think that's ridiculous. /",statement
"C but  I enjoy, F um,  <child_yelling> walking outside and <child_yelling> bicycling once in a while with the family.  /",statement
Yeah. /,general
Yeah. /,general
"D Well,  like I say the acid rock,  /",statement
C and  I teach at a modeling agency here. /,statement
<Laughter>  Right. /,general
I understand. /,statement
"[ What do you think you'll, + F uh,  what kind of a car do you think you'll ] buy next? /",question
"those  numbers [ were, + were ] great  /",statement
C But  what are you doing?  /,question
"C and,  [ that, +  aw, that ] was just really sad.  /",statement
"C and  I usually have kids around so I don't [ end, + end ] up --",statement
"Yeah,  /",general
"[ I, + I ] wasn't either,  /",statement
Uh-huh. /,general
"Major amount here, a major amount  there.  /",statement
Yeah. /,general
Right. /,general
Uh-huh. /,general
"You want it to get dry, but not, F uh,  just real hard. /",request
"C So  I know the greetings in about ten,",statement
Uh-huh. /,general
I've been thinking it's getting cold sooner than normal.  /,statement
They're nice I think. /,statement
"C and  she was in the back room,  /",statement
-- C and  that's a very hard attitude to change. /,statement
Uh-huh. /,general
"C and   (( he got ))  the measuring cup and just measured, I think a cup or two cup, whatever is a pint. /",statement
"D You know,  I remember, D like,  the FLINTSTONES and the JETSONS  /",statement
"C because  when we got this place [ the, + the ] dirt was just overgrazed -- /",statement
bye-bye. /,general
"I thought it had some nice, well thought out, F uh,   parts to it. /",statement
(( Right )) .  /,general
We just got our last tomatoes. /,statement
"[ The, + the ] other problem that we have, - /",statement
Are you a native Pennsylvanian? /,question
"[ I, + I ]  understand it's becoming, D you know,  the popular thing to do.  /",statement
"How long, does it keep,  /",question
"I've lived in Mexico,  /",statement
D now  I loved having a boat. /,statement
"[ C But,  + F uh,  C so,  ] do you do, F uh,  - /",question
Yeah. /,general
"C because  [ I'm a, + I got my ]  bachelor's in mechanical engineering. /",statement
Uh-huh. /,general
Uh-huh. /,general
F Huh.   /,general
"C and  they know how to deal with the criminal,  /",statement
now I like to go out D like  several times a year. /,statement
"D Well,  you look at places like Turkey.  /",request
"C and  I see her every once in awhile like  if I go workout at T I, /",statement
"Yeah,  /",general
Uh-huh. /,general
"C and,  F uh,  that's the longest I've ever ridden so far,  /",statement
"See, I'm a college student,  /",statement
"C but  that would cost a fortune,",statement
"E I mean,  I'm all for donating my time to worthy  causes,  /",statement
Yeah <throat_clearing>. /,general
I see. /,general
"Okay,  /",general
"C And,",statement
They'll probably get everybody's hopes up and blow it toward the end. /,statement
Okay. /,general
Uh-huh. /,general
I wouldn't think it'd be that difficult to do. /,statement
Right. /,general
C and  they seem to get in trouble with them a lot. /,statement
Uh-huh.   /,general
"[ we, + C and  we ] pay it sort of glancing nod.  /",statement
"If I have a problem discipline,  D you know,  I think,  /",statement
"I know a lot of places, they, F uh,  F uh,  -/",statement
"The question was, F um,   [ what, +  what ] is your opinion of youth, F uh,  spending a year or two [ in, + in ] public service. /",statement
Uh-huh. /,general
C But  --,statement
get something out of that money. /,statement
"C And  they do take up a big part of [ my, + F uh,  my ] evening and weekend. /",statement
"[ C an,  + C and  ] we're kind of their pets. /",statement
"D Well,  it held our pan and, D you know,  the potatoes and stuff.  /",statement
Uh-huh. /,general
Uh-huh. /,general
"C but,  [ I know, + F oh,  D well,  I guess, ] they have their crowds, like during the soap operas, D you know,  like in between classes or something -- /",statement
Uh-huh. /,general
"C and  then I felt something relatively heavy,  /",statement
Uh-huh.   /,general
Right. /,general
"Yeah,  /",general
Do you know? /,question
"[ If, + if ] they want the firepower they can get it. /",statement
but I absolutely loved that automobile.  /,statement
Uh-huh. /,general
"F uh,  C and  you don't read a lot of fiction, you said.  /",statement
Yeah. /,general
Uh-huh. /,general
C and  we got the backlash of that thing.  /,statement
"<Laughter> Yeah,  /",general
my husband actually even jokes about it. /,statement
"[ C and,  +  C and  ] part of me says I just would like to, D you know,  shut my eyes  and pretend it doesn't, D you know,  go on <sigh>.  Or send them to private  schools <sigh>.  /",statement
Yeah  /,general
"C but  they can pump water up from the shore, /",statement
"D So,  it's pretty interesting work  /",statement
Oh. /,general
Sure. /,general
"C and  I sang in a  couple of, F uh,  community choirs, and  then <breathing> F um,  waited for a while,  /",statement
C and  there's a lot of lakes around here.  /,statement
Uh-huh. /,general
"they can't keep force feeding things to each other  [ and, +",statement
"Let's see, I can't think of anything else --",statement
"like  in Nicaragua, I am familiar with that <throat_clearing>  because we have, F uh,  some friends that live on the Nicaraguan border  /",statement
Yeah.  /,general
"-- cloud to cloud it can be [ real, +   really ] sensational here. /",statement
bye-bye. /,general
"Yeah,  /",general
C and  he goes out and commits it again.  /,statement
F Uh.  /,general
"Uh-huh,  /",general
"What about, F uh,  all wheel drive?  /",question
"my mom, she just loves to fish  /",general
"C And  the judge was extremely concerned for our welfare, [ if we were D well,  + if we were ] comfortable, and, F uh,  things of that  nature which made us feel good. /",statement
"C and  [ it is, + I would imagine in terms [ of, + of ] size and so forth,  it's  ] relatively typical for the area.  /",statement
"C And,  F uh,  D well,  I am reading [ historical, F uh,  not a novel, but + historical book ] now about [ the, + ] F uh,  Russia [ [ before, F uh,  the czar, + not before the czar, ] + ] during the czar's time and what it was like and everything. /",statement
"Oh yeah,  /",general
"F uh,  [ [ [ C and,  + C but  it, ] + C but   it's [ the, + the ] same, ] + the effect is the same ] as the, - /",statement
"D well  it's sort of [ the his-, + the historical ] fiction about, F uh,  the Salisbury area [ in, + in ] England. /",statement
"F Oh,  okay, F uh,  /",general
Uh-huh. /,general
uh-huh.  /,general
<Laughter> E I mean  the man is sixty-two years old. /,statement
Right. /,general
"C and  they charge me gasoline taxes, /",statement
"F Oh,  okay <laughter>.  /",general
"F Oh,  /",general
"E I mean,  F oh,  we went to Panama too. /",statement
"If you had to pick one, what would you choose? /",question
I'm twenty-two. /,statement
Yeah.  /,general
We took NEWSWEEK -- /,statement
"[ I, + I ] had a major in English and linguistics,  /",statement
"E I mean,    it's just so much weight lifting.  /",statement
Yeah.  /,general
"F Oh,  mine had a very short fuse.  /",statement
-- I think so.  /,statement
"C And,   is your mother still living? /",question
"C but,  C and  that can really help the team,  /",statement
"with teaching, F um,  - /",statement
"C And  [ it was, + it was ] kind of hilly  /",statement
when they start to crawl they try to climb up on things  /,statement
people who buy motorcycles for transportation I think are kidding themselves <laughter>. /,statement
C Or  they have to anyway. /,statement
how do you get your main source of current events? /,question
Uh-huh. /,general
She could just as easily do those things by hand. /,statement
They say Peru can't be traveled to  /,statement
Uh-huh. /,general
"[ I, + although I ] think that, - /",statement
"[ Live in, + live in ] Plano. /",statement
Oh. /,general
"Yeah,  /",general
"C But,  [ I, + I ] think that's a small, F uh,  number  could,  -/",statement
"-- C and,  I think he made the movie, /",statement
"C or   either they'll have a computer at home and in the hospital where you [ can just, + D you know,  just ] continue right on with your work. /",statement
That's the first thing he wanted. /,statement
F Huh  <<faintly>>. /,general
C and  it kept going on  /,statement
Oh. /,general
I'd recommend it. /,statement
"D Well,  I bet you could answer a question for me.  /",statement
Uh-huh. /,general
"If,",statement
Were they teenagers  /,question
C and  --,statement
"So that they're sure that  you haven't borrowed anybody's, I guess, or something. /",statement
"--  C and  it's kind of boring standing there, putting on makeup,  so I'll turn the radio on  /",statement
"[ Ours, + F um,  ours ] barks  more [ than, + F um,  than ] some, because she spent a lot of time at our friends' house.  /",statement
"C and,   F uh,  what's the one comes on after that.  /",question
"just, it's hot, /",statement
Uh-huh. /,general
"she's taken a lot of French,  /",statement
--  they  have children. /,statement
"C and,  man,  that's getting old, D you know.   /",statement
"C and  that's [ [ the, + the, ] + the ] melting pot. /",statement
Uh-huh. /,general
"[ I've, + it's ] kind of funny.  /",statement
C but  then you're talking about six to eight hours. /,statement
C Because  we had one here in Dallas. /,statement
"D Well,  [ did, +  F um,  were ]  you able to get one while you're in college? /",question
Right.  /,general
"E I mean,  I had, - /",statement
"[ that would, + that would ] alleviate any T-shirts with sayings on them.  /",statement
"C And  now they have, F uh,  these large green containers  /",statement
"D Well,  I have enjoyed talking to you, too.  /",general
"I don't know how you felt when you were home and what kind of feedback you got,  /",statement
"[ It was, + it was ] all done in studio with smoke and mirrors and all the Hollywood magic. /",statement
Uh-huh. /,general
Yeah. /,general
I know companies have to pay for these people to be off from work.  Or --,statement
Yeah. /,general
Right.  /,general
Uh-huh. /,general
"Are they going to be taught nothing,  /",question
"D Well,  [ the -- +",statement
C and  I like it.  /,statement
it's just so well done. /,statement
"C And so  naturally we put ourselves, - /",statement
"the, the graft and the, uh, payoffs down there are <breathing>, are an accepted way  /",statement
C or  does it come mostly from industry up there? /,question
"F Uh,  I'm just getting tired of when I do get hung up in traffic, not being able to determine what the problem is [ and, +  and ]  come to some resolution of whether it's better to sit in the traffic light and wait or get off at the next exit and that kind of stuff.",statement
C so  I enjoy reading parts on travel in the various --,statement
"[ we real-, +   we've ] become aware of that.  /",statement
"C and,  F um,  we like that British comedy.   /",statement
right. /,general
"C so  <children> [ it's, + it's ] been a ecologically sound policy [ and, + ] D you know,  [ as, + as ] far as recycling your bottles in terms of trash and so forth.  /",statement
C and  the grandchildren are in their seventies and eighties. /,statement
"C but  they do what [ they, + they ]  want to do with it.  /",statement
Yeah.  /,general
"C so  maybe we don't realize it in our lifetime,  /",statement
bye-bye. /,general
"yet, D you know,  they don't pay you, F um,  [ what, + just what ] it would take,  /",statement
"E I mean  today I had on a pair of, D you know,  navy blue dress slacks   [ and, +  and, ] F uh,  like a peach colored top and, D you know,  not cruddy, but not a dress either.  /",statement
"C But  [ [ [ we like good s-, + F uh,  w-, ] + we're, ] + we like ] Mexican food. /",statement
Uh-huh. /,general
"my husband and I were watching it,  /",statement
"E I mean,   [ I  don't, + I don't ] think, ideally, D you know,  you need money to do everything  /",statement
"[ What's, + what's ] your most recent one that you've seen? /",question
"C But,  while they were there they set back <laughter>, drank about four or five cups of coffee apiece and made snowmen on the hoods of their vehicles --",statement
Right. /,general
"C And  it just seems to fit nicely,  so that I can get it read in about three days. /",statement
C and  it stays there  /,statement
"C and  he makes calls to people who have problems,  D you know,  credit problems,",statement
"new math, F uh,   /",statement
"F Uh,  C and  each year it's done a little bit differently, because different people serve in those roles. /",statement
"D well  as a matter of fact, I keep chicken nuggets handy all the time, because. -/",statement
"[ C and,  + C and  ] everything else, D you know,  they can have a good time in. /",statement
"My mother, D well,  she's D like  seventy-four now.  /",statement
Right.  /,general
"D You know,  if they're overcrowded, just keep cramming them in there till they just suffocate.  F Uh,  /",request
Uh-huh.  /,general
Uh-huh. /,general
Yeah. /,general
"[ [ [  when, + wh-, ] + when it first, ] +  F uh,  D you know,  when it first ] tuned in on that I, D you know,  - /",statement
[ I + ((   ))  what I ] use that ((   ))  outside development that we use most of it's just stuff that's been written in  (( house ))  that I use. /,statement
"C and so  you  don't know what they, -/",statement
How many children do you have? /,question
"-- C and  [ I thought it, + I thought ]  [ a great deal of it was, + a great deal of the ] success that they had in their education was  due to the low student teacher ratio. /",statement
do you think we're paying too much? /,question
"D You know,  I want to feel like I at least tried. /",statement
"Uh-huh,  F um.   <<pause>>  /",general
bye bye. /,general
"[ Where, + where ] in Dallas? /",question
C and  you turn it one time. /,request
-- C and  they ski.  /,statement
I'm a real pants person  /,statement
"C and,  F uh,  my husband, [ was, +  was, ] - /",statement
"with education  you can't,",statement
"I couldn't see him until D like  Tuesday because MONDAY NIGHT FOOTBALL, if I didn't,",statement
(( Yeah )) . /,general
Uh-huh.  /,general
"I think, F uh,  -/",statement
Have you ever been out here? /,question
"but, uh, that was clear full and up to, up to some of the streets, I guess.  /",statement
Right.  /,general
"D You know,  [ C because,  + D you know,  C because,  ]  F uh,  the country's going to wind up paying for the treatment of patients. /",statement
"C so  I got a, F uh,  book of his short stories,  /",statement
"C so,  F uh,  that was a real, - /",statement
C And  I like that idea if they can handle it themselves.  /,statement
"C but  it looked like leather day at the geriatric, /",statement
"C but,  D you know,  when you have to pay for water, it really gets to be an annoyance to have to water constantly. /",statement
"those are neat cats, too. /",statement
I think that's the main problem. /,statement
"of course, [ she would, + she would ]  not have been happy there at all. /",statement
Yes.  /,general
C  so  it became quite a big --,statement
C and  --,statement
<Laughter>  They laughed  /,statement
"Yeah,  /",general
Yeah. /,general
they usually install a video monitor in the house  /,statement
"F Uh,  WAKE ME UP WHEN IT'S OVER was about the eighty-four elections.  /",statement
"F Uh,  <lipsmack> spicy lobster with [ lem-, + linguini. ] /",statement
C and  we got some great public works out of it.  /,statement
"F Uh,  E I mean  I include everything  from groceries to insurance to car payments to credit card payments, D you know,  everything. /",statement
"F Uh,  [ m-, +  my ]  daughter that has three stays home --",statement
"F Oh,  uh-huh,  /",general
"F Oh,  sure.  /",general
"D You know,   I guess if you consider the two problems, drug addiction and AIDS --",statement
C but  I don't think that it really actually does that.  /,statement
I like Michael J. Fox a lot. /,statement
that was one thing I thought about that would be really neat if we could do it that way. /,statement
"D well,   actually, [ it, +  [ if you, +  if you ] start it ]  in a couple weeks and you can get your plants outside, pretty much the end of May,  /",statement
Uh-huh. /,general
Uh-huh. /,general
"-- C or  do you just test, - /",question
Yeah. /,general
"C So,  she definitely entering into,  F uh,  a male profession. /",statement
it certainly is. /,statement
Oh. /,general
Uh-huh. /,general
Uh-huh.  /,general
"If you're ever interested in going the route, I dealt with this woman,  /",statement
"[ We, + we're ] over in the western edge in the mountains. /",statement
Yeah. /,general
I used the wrong kind of paint.  /,statement
No  <laughter>. /,general
"C and so   I got hit up with a [ cre-, + ] F uh,  finance charge on it which pissed me off --",statement
"And Jaws,  /",statement
"C But,  F uh,  our gardening we lost,  /",statement
