text,intent
"Suppose, F uh,  D well,  D you know,   they had a group who were construction oriented  /",request
"What other kinds of, F uh,  dinner parties <laughter> do you serve? /",question
the sweat had built up on me and built up under my skin and caused me to peel.  /,statement
"I'm going to let you kind of lead the pack,",request
Uh-huh. /,general
I haven't bought it now for about eight years. /,statement
"Are you in a [ ho-, + ] apartment or a home? /",question
go ahead. /,request
C so  you should take my word  /,request
"F Oh,  don't be concerned.  /",request
it's real easy to say that. /,statement
probably you have to heat it up  for a good F oh  - /,request
uh-huh. /,general
"That was poor quality, I think. /",statement
Right. /,general
C So  what do you guys having up there?  /,question
"buy a fresh filet of fish, a nice one at [ the fish mar-, + the fish counter. ] /",request
Do you have the overcrowding in your prisons that we are facing down here? /,question
Is that been --,question
"Yeah, /",general
Yeah.   /,general
"Do you kind of continue, call this  D like,  a part of savings account or a different savings account  /",question
"-- C and  if you're still capable  of driving and doing those things, then you feel like, D well,  gee, [ I'm, +   D you know,  I'm ] isolating myself --",statement
"D well,  [ back, +  back ]  to this visiting thing,  /",request
"C But,   F uh,  D you know,  that's basically just about <breathing>, - /",statement
"F um,  it doesn't really have to matter,  /",statement
"C and,   F uh,   you ought to get it.  /",request
"F Um,  D well,  F uh,  partly due to ownership.  /",statement
Uh-huh </noise>. /,general
Yeah. /,general
C or  is it  pretty  (( natural )) ?  /,question
Is it a miniature or a standard Schnauzer? /,question
What do you think about Robin Hood? /,question
C And  how are your kids at an age where they can contribute to what they want  /,question
What age are your children? /,question
"If it's supposed to be one of the  best bass fishing places.  They hold tournaments there, and everything. /",statement
"F Uh,  C but  [ [ [ th-, + th-, ] + th-, ] + then ] why not [ pay, + pay ] the sales tax (( )).  /",question
"and one was a taxi driver, /",statement
It's pretty nice country up there? /,question
do you want to start out? /,request
What about you?  /,question
"although it is not killing that many people now, it still has the opportunity to get out of control  and become a huge problem. /",statement
"don't tell me what to do, D you know.  /",request
"You know, the murderers, the drug dealers, the user, put them all in   /",request
"I know [ just, +  F uh,  just ]  with me, ten years ago, I was comparing the, - /",statement
How about you? /,question
"do you [ rec-, +  exercise regularly. ] /",question
Uh-huh. /,general
"F Uh,  D well,  is your father's cafe, F uh,  one that you could cater out of? /",question
"Do you have any others,  /",question
explain it.  /,request
that's a start. /,statement
How did it go for you? /,question
<laughter> If you get graded on percent improvement. - /,statement
are you from Southern or Northern California? /,question
"[ yo-, + they ] know that they're not supposed to do it,  /",statement
Uh-huh. /,general
"[ Di-, + do  ] they have a kitchen in them? /",question
"-- put it to sleep, D you know.   /",request
"[ C or,  + C or  ] do you --",question
Does your club have a good woman's association? /,question
Okay. /,general
How many kids do you have? /,question
C And  she's just  so kindhearted that she just takes all the animals  /,statement
Did they have to cast it? /,question
Go ahead. /,request
"Yeah,  /",general
"F Um,  there's a place to look into, F um,  F um,   /",request
"C And  how many does it sleep, F uh,  comfortably? /",question
"C and  he crawls up next to my  husband now, D you know.   /",statement
"C and  it's real, real dangerous. /",statement
I didn't know they did it long distance. /,statement
What do you think of the public school system?  /,question
don't get me to lying. /,request
"C and,   F uh,   you ought to get it.  /",request
I love Disney movies. /,statement
Tell me about your cat. /,request
go ahead. /,request
Yeah. /,general
"F Uh,  have you ever had a Retriever before? /",question
"What kind of, F uh,  vacation spots are there in Colorado? /",question
Yeah. /,general
Yeah. /,general
Did that scare you a little bit?,question
Yeah. /,general
Uh-huh. /,general
now you can tell me what you do. /,request
hold on <beep>.  /,request
"how much time do you spend with your children,  /",question
"In  fact, F uh,  I spent the first three years at home with my daughter,  /",statement
Put them in jail <laughter>. /,request
"C But  [ you do have to have it, +  D you know,  you do have to have it ] hot when you cook it.  E I mean,",request
"Right,  /",general
Yeah.  /,general
"Should we, F uh,  start this so we can, -/",request
Have you been involved on the Switchboard long? /,question
F Huh.  /,general
"For making, you mean, government issue underwear? /",question
"<<Sound fading>> [ You, + F uh,  you ] take clams, /",request
Uh-huh. /,general
are you sewing for a whole family  /,question
Let them simmer in the sauce itself /,request
"D like  it's easy enough to crank out graduates, but to really challenge them -- /",statement
Do you go back? /,question
"The Orioles say they get twenty-five percent of [ their  population, + E I mean,  F uh,  their attendance ] from D C. /",statement
Yeah. /,general
"Yeah,  /",general
"Yeah,  /",general
Kind of away from the crowd --,statement
"Hey, what do you think,  /",question
"F Uh,  do you like how it's presented on the news? /",question
C or  do you have several? /,question
"F Uh,  D well  they range anywhere from about five bucks for your basic city type course up to fifty, sixty dollars for a  really, really nice course. /",statement
"F Oh,  D well  my favorite, D well,    /",statement
"C So,  is your husband a singer? /",question
C But  do you get to pay the bills? /,question
"C and  yet, F uh,  a lot of these large corporations such as Texas  Instruments, although they don't admit to  it, [ it's +  D actually,  F oh,  a drug  testing policy comes ] about as a result of government pressure. /",statement
"C and,   <clicking>  can you hold on just a second? <Laughter>. /",request
it was nice. /,general
Yeah.  /,general
"D Well,  how'd you learn to do that --",question
"Yeah,  /",general
"C And,   D you know,  it seems pa-, - /",statement
"<<Sound fading>> [ You, + F uh,  you ] take clams, /",request
-- C and  that scares me. /,statement
Uh-huh. /,general
hold on <<Put on hold>>. /,request
go ahead. /,request
"D like,  give me some examples. /",request
"E I mean,  did D like  some people go to their rooms and ((   )) , -/",question
"What do you usually wear to, -/",question
"D So,",general
Yeah  /,general
Yeah. /,general
"F Oh,  what are their names? /",question
C and  Bob pointed to it  /,statement
C and  then I think that's going to push teachers to dress a lot more professionally than they do. /,statement
C and  they slip it to them.  /,statement
"I go down to Austin,  /",statement
Just think of the money they could save.  /,request
"Wait,  /",request
"I don't anymore,  /",statement
"C so,  I don't think we made too many mistakes. /",statement
"could go either way, D you know,  - /",statement
-- C and  pretty soon somebody falls off.  /,statement
"[ what were say-, + what were you saying? ] /",question
"Because if you, F uh,  use drop cloths to cover everything and you use masking tape to trim out, F uh,  all the parts that you don't want to slop over onto,  you don't have to be quite as precise about how you do it  /",request
What do you read? /,question
"C but  look at GONE WITH THE WIND, D you know.  /",request
"E I mean,  [ I don't, + I honestly don't ] really think I could have, D you know,  done much better than I did in the school system I was in.",statement
<Beep>. D So  where was your last vacation?  <laughter>. /,question
"yeah, /",general
Uh-huh. /,general
C and  we haven't really put much away for her college up to this point  /,statement
C or  does it   work out pretty well? /,question
C and  they marked off routes that they could go or  something <laughter>. /,question
"listen,  /",request
D Well  how old are you? /,question
"<breathing>  <laughter>.  D So,   tell me about your home. /",request
how do you think we're going to pay for it?  /,question
"C so,",statement
"F Um,  what type of magazines do you have? /",question
Yeah. /,general
Right. /,general
Uh-huh. /,general
"The cartoon or the, -/",question
"yeah,  /",general
"C and  [ I, + I  ] lived in the Alps in France  /",statement
"C but  <laughter>. D Well,  tell me,  /",request
"I like that,  /",statement
"F Oh,  I would hate to be there during Mardi Gras.  /",statement
"F Oh,  you should try it. /",request
C but  go ahead  <laughter>.  /,request
"C so,  easy to pick up and go, and, s-, - /",statement
Uh-huh. /,general
How about you? /,question
Huh. /,general
"C but  D hey,  what can you do. /",question
Really? /,question
"C but   there is no budget for them, I guess.  /",statement
"I come up there I'll have to stop by and [ have, + ] try some of your baking. /",request
"Are you one of these, F uh,  Howard Garrett, organic enthusiasts or a,",question
What have you <laughter> seen recently?  <laughter>. /,question
"used to [ the, + the ] Oakland? -/",question
"you've got to see it.    Especially since you have a German,  /",request
"then he's been working for the company for a while, too.  /",statement
"D Well,  what do you think about it? /",question
"go ahead,   /",request
Go right to personnel.  /,request
"C but,   F uh,  I first started camping out in the desert in California.",statement
F Um.  /,general
"-- F uh,  you name it,  /",request
"Uh-huh,  /",general
"[ C And,  + F um,  C and  ] another question to ask is if they're, F um,  state certified --",request
C but  I'm not sure I like that <laughter>.  /,statement
"C and  it's really interesting that, - /",statement
"D Well,  F uh,  does the company you work for test for drugs? /",question
Oh. /,general
"Is it all, F um,  - /",question
"C but,  F uh,  where's the line [ where you, + where you ] say to somebody, I'm going to drug test you tomorrow  /",question
Tell me about your home. /,request
"C and  [ he's, + he's ]  working to pay those off. /",statement
"F Oh,  yeah. /",general
do you know what Ellicott City is? /,question
C and then  you take it out of the  fat  /,request
"D Well  they're certain places, D you know,  where down there you can take your leaded cans.  /",statement
"F Um,  D so  where do you live in Pennsylvania? /",question
"F Oh,  I'm an interior design major, <laughter>. /",statement
The  A -s?  /,question
Yeah.  /,general
"now grapes are the ones that you  have to pull all that off,  /",statement
What'd they do for that?  /,question
Uh-huh. /,general
"C so  how do you keep track of where you are [ in, + in ] your monthly spending? /",question
"[ I-, + isn't ]  --",question
"F Oh,  yeah. /",general
"F Oh,  [ can you, + can you ] hold on for just a minute? /",request
Excuse me. /,request
"C but,   [ what, + what ]  are your, - /",question
"All right,  /",general
"F Oh,  if you don't have a V C R A we just got one after nine years  don't even spend your money on it. /",request
Was it true? /,question
Very <beep> definitely. /,request
"C but  I don't know if the software is as  easily, D you know,  like you can manage it a lot easier [ than, + than ] the old one. /",statement
"F Huh.  D Well,   you might want to get yourself, F uh,  an animal that doesn't require much attention.  Like a cat. /",request
Yeah. /,general
"[ It, + F uh,  D you know,  [ it's, + it's  ]  ] much more relaxing.  /",statement
"F oh  yeah,  /",general
Right.  /,general
What kind of --,question
<Noise> <talking> Oh. /,general
Oh. /,general
Have you ever been to Marlin? /,question
"C So,  F uh,  do you have plans [ for, + for ] any other camping trips in the near future? /",question
"D Well,  listen, [ they've, + F uh,  they've ]  had this one,  /",request
"What about, [ when, + when ] would people do it, when they finished high school? /",question
Now tell me what you expect from the Mavericks this year. /,request
Just think of the money they could save.  /,request
What about yourself? /,question
"Those compact discs,",statement
Uh-huh. /,general
Yeah. /,general
uh-huh. /,general
"C and  who's going to decide which is how bad, D you know,  - /",question
"D Well,  how do you feel about trial by jury? /",question
"C And  you cook it for another three minutes on high, D you know,",request
"D Well,  that is not really true, either, F uh,   /",request
"F Um,  tell me some about your camping experiences, Carolyn. /",request
Uh-huh. /,general
"((   ))  use the greens, if you get them when they're young and tender, D you know,  before they have grown [ too, +",request
"D Well,  what you can do is take your car payment and put it in the bank for three or four years -- /",request
Uh-huh. /,general
"[ Talk, + talk ] your husband into taking you there some night. /",request
"D well,  [ back, +  back ]  to this visiting thing,  /",request
"E I mean,  it's as simple as that. /",statement
Right. /,general
"Have you thought about, F uh,  leasing? /",question
Uh-huh. /,general
"what's the one that just, - /",question
"C And,  F uh,  D well,  give you an idea,  /",statement
C and  our truck was back.  /,statement
Yeah. /,general
"Now have you thought about this?  That wherever you buy your paint, you need to make sure that that store's not likely to go out of business. /",question
What was the other thing? /,question
D So  what car do you drive?  /,question
"grab,  /",statement
"C but  I do D like,  F uh,  D like   [ a seafood bar, +  D like  a [ raw, +  raw ]  bar ] D like  oysters and  things like that, F uh  -- /",statement
D Well  you ought to come to  North Carolina.  /,request
"Do you [ like, + F uh,  like ] someone recent? Like Enya?  /",question
"F Oh,  you should try it. /",request
C and  you save them forever  /,statement
"Go ahead,  /",request
Uh-huh. /,general
"C so,  F uh,   D you know,  [ let's, +  let's ] stick with that original trust, I guess. /",request
"D Well,  that is not really true, either, F uh,   /",request
Uh-huh. /,general
If they pay for a P H D? /,question
"D Well,  do you you watch, F um,  A what is that show,  WHO'S THE BOSS?  /",question
Don't let them watch it. /,request
"[ You, +  are you ] sure you didn't  leave your refrigerator door open? /",question
Yeah.  /,general
Where do you work? /,question
D now  tell me your favorite team. /,request
"D Well,  [ go in, + don't go in ] the winter. /",request
Tell me what books you read. /,request
Uh-huh.  /,general
"F Huh.  D Well,   you might want to get yourself, F uh,  an animal that doesn't require much attention.  Like a cat. /",request
"Okay,  /",general
DIRTY DANCING and CROSSING DELANCY are two of my favorite.  /,statement
"F Uh,  [ I, + I ] work for T I. /",statement
"C and  [ they, + they ] split things along, F um,  geographical lines but they didn't take any kind of consideration into, F uh,  social or cultural things at all. /",statement
You could be responsible for that yourself. /,request
C and  you can leave a message. /,request
"[ Are you in that part, + are you in the south part ] of town now? /",question
"C And  what  you do is, you just, F uh,  wash it,  /",request
that's what I feel.   /,statement
What about yourself? /,question
"C But,   F uh,  then [ the mi-, +  F uh,   the cauliflower, ] you,",request
"Yeah,  /",general
Uh-huh. /,general
Did they know that all along? /,question
it's been about a year. /,statement
C and  you just need to take the little one.,request
"D Well,  E I mean,  I think, - /",statement
"<Laughter> D Well,  F uh,  C so,  do you just, F uh,  F uh,  skin your catfish  /",question
"C and  you put back maybe two  tablespoons full of the oil and saute some, F um,  bell peppers and  onions [ in, + in ] that little bit of oil.  /",request
"Yeah,  /",general
Did you have a nanny  /,question
"D Well,  you have got to get one of those ladders. /",request
Yeah. /,general
"C So,  [ I try to, + I try to ] catch that, if nothing else. /",statement
"Put some [ fresh, +  little fresh ]  shrimp  /",request
I never can remember what it is.  /,statement
Oh <laughter>. /,general
Is that the stadium? /,question
"Yeah,  /",general
"F Oh,  yeah, /",general
"[ If you were, + if you were ] closer [ [ I'd, + I'd, ] + I'd ] tell you you could come over and supervise <laughter>. /",request
"C And,  D you know,  D like  hold on here. /",request
We've got a good Chinese restaurant in town. /,statement
You live in Pennsylvania?  <Laughter>. /,question
Maybe we ought to just start carving in stone again. /,request
do you?  <Laughter>. /,question
"E I mean  the United Nations been  there for years, but all of a sudden. /",statement
"C But,   F uh,  have you always lived  here in Dallas  /",question
"C and  we  have a nine and a half year old son,  /",statement
Uh-huh.  /,general
"you know what I'm saying,  /",question
I guess we shouldn't get into that  /,request
"[  We, + we ] could probably do with [ [ a, + a, ] + something  ] just a little bit larger than a compact in a sedan next time.  /",statement
Try to do it early in the mornings.   /,request
<Child_crying> Right. /,general
D Well  did that come on T V  /,question
Okay.  /,general
"[ If you were, + if you were ] closer [ [ I'd, + I'd, ] + I'd ] tell you you could come over and supervise <laughter>. /",request
"C but,  F um,  you have to really wash your vegetables after that  /",request
C but  I don't usually use a word processor to do it -- /,statement
"-- now you watch,  /",request
Uh-huh. /,general
Hang them.   /,request
<Laughter> What do you like to do when you go camping? /,question
Are you a total banner? /,question
C or  how does that work? /,question
"Which, -/",question
"F Um.   What is it D like,  F uh,  stucco walls  or, -/",question
Are there others that you're dissatisfied with? /,question
Yeah. /,general
"D So,  do you think that, E I mean  [ the + the ] stereotypical  bleeding heart juries --",question
Uh-huh.  /,general
"I'm that's about my, F uh  <laughter>,",statement
What else about corporate  benefits?  /,question
Sounds a lot a like a Walt Disney film. /,statement
"Most of the family is right in the West Virginia,  F uh,  F uh,  what they call Tri-State area, F uh,  northern West Virginia, eastern Ohio, southwestern Pennsylvania. /",statement
"F Oh,  is that the one [ with, + ] that's he's starring in? /",question
Where?  <laughter>. /,question
C and  I usually D like  go out an buy a newspaper if D you know  I'm interested in any particular one. /,statement
"Uh-huh,  /",general
C and  I haven't.  /,statement
"I went back in there, and start all over again because it had  been a while since I'd done it. /",statement
"The atmosphere of being there,  D you know.   /",statement
why don't you tell me about yours. /,request
"C but  I'm not a new ager, I don't believe  /",statement
D Well  you shouldn't do that. /,request
"F Oh,  it doesn't?  /",question
"C And  you put  that in there,  /",request
"-- put it to sleep, D you know.   /",request
It was sort of neat.  /,statement
Okay. /,request
"They were the kind of people that, - /",statement
D Well,request
Uh-huh. /,general
"C and  she lives with my  aunt and uncle,  /",statement
"C and  they're entered into [ a, + a ] wonderful, F uh,  scrap book.   And  pictures of new babies and new people who have been added and, and obituaries to those who are gone.   /",statement
"My daughter is, F uh,  a twirling champion -- /",statement
have you? /,question
Uh-huh  /,general
Uh-huh. /,general
who do you work with at this time? /,question
))  right <laughter>. /,general
Uh-huh. /,general
C but  something that's smaller would be a lot more convenient. /,statement
F Huh.  D So  you --,question
"Oh well, -/",general
C but  go ahead. /,request
"F Oh,  what's that about? /",question
"C or,  there's a lot of different opportunities for things like that.  /",statement
"C But,  F uh,  in Dallas  [ [ I, +  I just, ] +  I just ] haven't seen basements in houses. /",statement
C and  I can't wait until stuff like that starts happening -- /,statement
you want to start? /,request
"she would think this is like an invasion of her privacy, is like going through her purse, like if you ever needed money and stuff -- /",statement
"E I mean,  I guess after many years of doing it, you just,",statement
"do you sing [ in, + in ]  a choir or a choral group? /",question
"Yeah,  /",general
"C or,  you open to buying foreign cars? /",question
Yeah. /,general
"Is it just that more people think there is D like   excitement in it, you know?  /",question
"Yeah,  /",general
"Do they put, F uh,  long, - /",question
"[ Or whether, + F uh,  [ an-, + and  ] whether ] the rights of that individual [ are been, + have been, ] D you know,  impuned.  /",statement
D Well  you ought to come to  North Carolina.  /,request
"D So,  yeah  /",general
"Apparently, an earth quake caused it. /",statement
"C And  [ does, +  does ] your wife work? /",question
"Yeah,  /",general
"Yes,  /",general
That would be exciting. /,statement
D Anyway  <<very faintly>>.,general
"C So  why don't you explain to me some good tips about what you've done,  which you've found useful and workable. /",request
"C and  they went and [ they, +  they ]  built, F uh,  <laughter>  A can't think of a good example,  a swimming pool, or anything,  D you know,   /",statement
Uh-huh.  /,general
It's really a shame. /,statement
Yeah. /,general
"Do you think that there's any way that, F uh,  - /",question
Try to do it early in the mornings.   /,request
C and  you cover it. /,request
"Uh-huh,  /",general
"D Well,  what do you do on a cruise?  /",question
Uh-huh. /,general
"[ yo-, + you ] comment on it,  /",request
C or   you can set up your work program and your husband's so that one of you is there all the time. /,request
"C And  [ [ [ that +  that, ] + they couldn't, ] + they found that they could not -- ]",statement
"look at the news tonight,  /",request
"D Well,  let's talk about air pollution. /",request
I know that my husband's grandmother does a lot of that. /,statement
"F Oh,  is that where you're from? /",question
You mean the crimes  or the punishment should fit the crime? /,question
"do trust God because, I don't know, kids are a  blessing  /",request
"-- let them go,  /",request
Of the Stones? /,question
You might try that.  /,request
Did you see PRETTY WOMAN? /,question
You can go back to work now. /,request
"D you know,  C and  you, - /",question
Yeah.  /,general
the food is great.   /,statement
Yeah.  /,general
"A grand jury or, -/",question
C and  they no longer have any other cats. /,statement
One moment please. /,request
"Charleston, West Virginia? /",question
"C And,  F uh,  then  I had to do some volunteer work here in Tyler, Texas  /",statement
"C Or  what do they do with you guys if, that you guys get, -/",question
go ahead. /,request
How much is it in Dallas? /,question
"C But  in general [ I like to exer-, +  [ I, +  I ] like ] dance a lot, <barking>  /",statement
"D well,  even to get school finished, I think,  /",statement
"C And,  F uh,  [ even if they're, + even if they're ]  discouraged, tell them that that's just a passing moment --",request
"I, I had forgotten what driving a big car was like. /",statement
Who do you work for? /,question
Uh-huh. /,general
"Yeah,  /",general
"[  He, + in fact,    he ] just goes right out here.  /",statement
if I can  ((   ))  the other side of the coin for a moment. /,request
C and  --,statement
"C And,  F uh,  [ even if they're, + even if they're ]  discouraged, tell them that that's just a passing moment --",request
Uh-huh.  /,general
Uh-huh. /,general
Oh. /,general
Uh-huh. /,general
Go ahead. /,request
What have you seen lately? /,question
"C And  [ all it, + all it ] did was to, in my judgment, make them,",statement
"A year and a half, I gave it up.  /",statement
"D Now  do they fire them, or do they? -/",question
"D Well,  [ what, +  what ] do you  is think is [ the, + F uh,  the ] main change in?  /",question
"it was just, F um,  dribble -- /",statement
What are you telling that student?   /,question
"D Well,  what you can do is take your car payment and put it in the bank for three or four years -- /",request
"even just this first year, that I've been with, F uh,  my son, [ h-, + here, ] F um,  he's, - /",statement
Yes.  /,general
"C but,  [ [ [ I, + y-, ] + y-, ] + you ] might be able to, F uh,  stop people, D you know,   /",statement
Let them go and pay their crime or their time doing something else --,request
they're really wonderful. /,statement
You have any children? /,question
E I  mean  it's like don't worry about it  /,request
go ahead.  /,request
C or  are you so busy you don't have time to do it? /,question
Yeah. /,general
Do you miss that part in your life  /,question
"C but,  D you know,  [ if we had, + if there was ]  something to where she could kind of get up and move around, like you say [ on, + on ]  the highway, or where, where it [ wasn't, +",statement
"C So  you [ do re-, + do recycling ] there? /",question
Uh-huh. /,general
One from the east and one from the west. /,statement
"At U of U,  /",question
"Yeah,  /",general
"[ I don-, + I forget, ]  /",statement
Same here. /,general
go ahead. /,request
"F Uh,  how do you feel about the death penalty? /",question
"F Oh,  you know, what's pretty cute D actually.   F Um,   /",question
what would you say? /,question
"C and  when you're gone from some place [ like it + for about ] six years as we were, you really begin to see, F uh,  just how problematic just living is,",statement
Yeah. /,general
"excuse me just a minute,",request
Uh-huh. /,general
what's your husband do? /,question
"C But  anyhow, F um,  what have you seen? /",question
<Clicking>  Are you there? /,question
"D Well,  I have a town home,  /",statement
I would suggest seeing it at the theater.  /,request
"Yeah,  /",general
"you want to go ahead and tell me your favorite team, or  who you think will be doing well this year. /",request
Uh-huh. /,general
Right.  /,general
keep going. /,request
"Go ahead, you first. /",request
-- you don't have to wait for them to [ say -- +,request
"I think that a lot of  people, - /",statement
"D You know,  C so  you really have no choice that way [ if you, + D you know,  if you're ] not rich [ or s-, + ] D you know.   /",statement
Can I put you on hold for one minute? /,request
go ahead.   -/,request
"C So  what's, F uh,     things that you look for when you go out to dinner? /",question
"C and,  F uh,  [ been, + ] F uh,  couple times I've had a opportunity to rent one -- /",statement
"Okay,  /",general
Uh-huh. /,general
"C But,   F um,  are you involved with the legislature up there,  /",question
Shoot them. /,request
or do they both get served?  /,question
Yeah. /,general
"D like,  give me some examples. /",request
Uh-huh.  /,general
what's going to happen when she gets there. /,question
C and  you name it.  /,request
"Yeah,  /",general
You could be responsible for that yourself. /,request
"F Um,  I work two nights a week at a, - /",statement
Let's hear about your hobbies. /,request
Oh.  /,general
"Uh, go ahead.  /",request
It was very modern. /,statement
Uh-huh. /,general
if they were going to show that why didn't they show the guys who --,question
"F Uh,  [ we, + we ] did all we could,  /",statement
"E I mean,  [ you look, +  you look ]  at the number of marriages that are occurring right [ ou-, + ] E I mean,  even in high school,  /",request
You look at Frito Lay.  /,request
"<Laughter>   Come on,  /",request
Try that.  /,request
Uh-huh. /,general
Right. /,general
"D well,  don't let it collect dust.  /",request
"D Well,  what about a voluntary program?  /",question
"I am in Falls Church, Virginia. /",general
"C but,  on the other hand, I don't think [ it, +   D you know,  that ] someone that teaches, F uh,  say shop, for instance, should have to have degree at all. /",statement
"C And then  [ you, + you, ]  F uh,  pour [ most of the, + all of the ]  oil out of the pan  /",request
"[ You-, + you're ] first. /",request
"F Oh,  if you don't have a V C R A we just got one after nine years  don't even spend your money on it. /",request
"D Well  good luck with [ the, +  the ] new kid. /",general
C or  are you in the work force  /,question
Bye-bye.  /,general
Tell me about your cat. /,request
Yes. /,general
"It, it, the other switch could be the main switch itself, uh, that turns the lights on or off, which is on the dashboard -- /",statement
"yeah,  /",general
"Very much so, except when we need them.  /",statement
"C But  it's hard to find, F uh,  an actual exercise regimen that work, for you, D you know,  because D like  I know a lot of people that cycle, they take their kids behind them on the bikes  /",statement
Do you  have it there? /,question
"C and  put them  all in a place,  /",request
Uh-huh. /,general
Not really? /,question
"I only had a subscription once,  /",statement
"are there tornadoes in Colorado, yes or  n-, I don't, -/",question
"F Um,  I'm glad to see that,  /",statement
Really.   /,general
C or  three times a week. /,statement
"[ That's, + that's  ] worse than football as  far as violence I think.  /",statement
It is beautiful. /,statement
C or  was that just vacation or something? /,question
Uh-huh. /,general
you can just go and vote -- /,statement
"Do you all keep a budget,  /",question
Yeah. /,general
"Everyone had a two way wrist watch T V -s on their wrist,",request
Why don't you do something with those  <laughter>?  /,request
Uh-huh. /,general
"[ D like  the stu-, + D like  the way ] the teachers work with the students.  /",statement
You really should go to Europe.  /,request
"Do you think he's the hero that he's  being called by [ a bunch of other, +  a bunch of the ] media? /",question
What do you think we can do? /,question
Uh-huh. /,general
"Yeah,  /",general
"[ Can you tell [ ho-, + no-, ] + C but  can you tell [ how, + how ] ] fast you're going to hit it? /",question
Uh-huh. /,general
"If you want to play tennis, or --",statement
"Yeah,  /",general
"I live in Dallas, /",statement
"F Uh,  I <throat_clearing> [ re-, + received, ] F uh,  F uh,  several books for Christmas  /",statement
"F Oh,  yeah <laughter>. /",general
-- they're so leisurely over there -- /,statement
"C And,",statement
Typical Texas Spring.  /,statement
"[ C And,  +  C and  ] where are the engineers coming from? /",question
"D Well,  both times? /",question
"C but  <breathing> it's just [ y-, + you ] have,",statement
"Yeah,  /",general
How about yourself?  /,question
"D so  you keep buying the same artists until you don't like an album, then you stop? /",question
"Do you feel like that's an [ in-, + invasion ] of certain people's rights if not everyone is tested? /",question
Yeah. /,general
Central. /,general
F Uh.  /,general
<laughter>.  Did they get the  serious problem that half the people don't vote. /,question
"Uh, go ahead.  /",request
"Yeah,  /",general
Do you do barbecues? /,question
"do you just try and keep them, I guess, F uh,  firm and, F uh,  -/",question
D So  tell me about where you live. /,request
Uh-huh. /,general
I guess it comes with the turf. /,statement
"it's at her house,  /",statement
How's the weather been out there? /,question
"D So,  what kind of music you into? /",question
Did you read Tom Clancy's A CLEAR AND PRESENT DANGER? /,question
Do you have one? /,question
"Then you, F uh,  pour that in there, D you know,   to make the gravy.   /",request
D well  go ahead. /,request
"and, I think there are some organizations that used to, uh, do some voter awareness, uh, things.  /",statement
It is.,statement
"scratch that,  /",request
"[ It's, + it's ]  a pretty big - /",statement
"Yeah,  /",general
"Would you consider, F uh,  capital punishment for them? /",question
"Uh-huh,  /",general
Right. /,general
"let's do i-, /",request
"D Well,  do you drink soda and such in aluminum cans? /",question
"what kind of books do you like to read,",question
Uh-huh. /,general
"[ She's, + she's ] the oldest one [ and, + but, ] F uh,  very possessive. /",statement
"C But  [ use, + use ] good, F uh,  stuff and buy it at a paint store where they have the right brands,",request
D Well  you ought to come to  North Carolina.  /,request
"D you know,  it's a very common thing. /",statement
"[ Where, + where ] in Dallas? /",question
When you're there on weekends is it crowded as hell? /,question
"D You know,  [ I wasn't, + [ [ I, + I d-, ]  + I ] watched ] only a few minutes of it  /",statement
"Isn't that,",question
you too. /,general
Yeah. /,general
It was just horrible.  /,statement
F Oh  yeah.  /,general
Do you know if they have child care there? /,question
Yeah.  /,general
"C and so  getting out and being active, F uh,  [ is, + ] F uh,  F uh,  helps out.   /",statement
"take it to a logical extreme,  /",request
Right.   /,general
Did you just move down here? /,question
"Yes,  /",general
Right. /,general
"D well,  I'll let you go.  /",request
are we doing lethal injection now? /,question
Okay. /,general
<Laughter> Yeah. /,general
what do you think about that? /,question
"C and  let's face it,  /",request
"[ [ they, just, + they were, ] + they did ] things for people,",statement
Uh-huh. /,general
Um. /,general
"C But   , they learn from their  friends,  /",statement
"If Ford was a head and the shoulders above it, I'd buy a Ford. /",statement
C and then  you pour two bottles of beer over it. /,request
"D See,  I didn't even think to look for that. /",statement
"[ C or,  + C or  ] maybe just exercise at home.  /",request
"F Oh  yeah,  /",general
"F Oh,  yeah <laughter>. /",general
"D well,  I'll let you go.  /",request
Yeah. /,general
"[ C and,  + C and,  ] F uh,  in other words do we make the world safe for democracy, /",question
"C And,   D see  that's my only  problem with, F uh,  - /",statement
Do you have any other kind of music that you like? /,question
You know what tort theory is? /,question
"Yeah,  /",general
How old are your children? /,question
We sent invitations.  /,statement
Go ahead. /,request
Maybe we ought to just start carving in stone again. /,request
Yeah. /,general
"You serve that yourself, or [ the, + for ] a family? /",question
"C So  you might, F uh,  think about that. /",request
How does she get to work? /,question
C and  we have morning glory -- /,statement
Yeah. /,general
Uh-huh. /,general
Okay. /,general
Uh-huh. /,general
My children really enjoys it.  /,statement
C but  how about all the trucks and buses that are out there.  /,question
"D Well,  what would you have at a dinner party? /",question
For how many years? /,question
"You actually  have students [ with, + with  ] beepers? /",question
"<Laughter> D Well,  we can, F uh,  complain together (( or swear )) we can complain together about the humidity <laughter>. /",request
Oh. /,general
"D Well,  you're not a starving artist, yet, are you? /",question
"C and,  hold on a second.  /",request
"C But,   what do you do about,",question
"Why,  /",question
"D Well,  [ wha-, + what's ] --",question
"Which do you work in, E excuse me?  /",question
Now what is that? /,question
E I mean  you have the right to do a write in candidate.  /,statement
Go right ahead. /,request
"C So,  do you have anything else you want to say about it? /",question
go ahead. /,request
Oh.  /,general
