text,intent
"C And,  D you know,  a descent sewing machine will really help her out  /",statement
"D Well,  baseball's baseball. /",statement
"It's, D you know,  a lot different than the teams they used to have where it's the same old, D you know,  players every year and, D you know,  same coach, same everything,  /",statement
Yeah.   /,general
<Breathing> <TV> Uh-huh. /,general
"C and  [ it's, +  it was ] selling D like  at twenty-five or something. /",statement
"[ C And,  + C and  ] [ that's a, + that's, is a ] reasonable start  /",statement
"C but  [ it's still, + it's almost ] like a job,  /",statement
"D Well,  I had to,  /",statement
"[ By, + by ] having [ [ a, + a, ] + a ] budget [ that [ is, + is ] feasible, + that is reasonable. ] /",statement
C and  you just need to take the little one.,request
"[ [ they, + in fact they   just, ] + it was just ] a big thing recently  /",statement
"My husband and I use to walk together,  /",statement
it is. /,statement
Uh-huh. /,general
"E I mean,  there are more, - /",statement
"C And  that might potentially be sort of the civil right, the equivalent of the Civil Rights Act [ in, + in ] the near future, in terms of, D you know,  some real landmark bills passing and things like that.  /",statement
"C and,  F uh,  [ [ he, + he, ] + he ]  has been there quite a long time. /",statement
"Very few, F uh,  assaults,  /",statement
"[ There's, + F uh,  we've ] actually got a kind of a nice set up.  /",statement
Yeah.  /,general
do you know my grandparents live in Durant? /,question
Yeah.  /,general
I have one right now  /,statement
<Door> Right. /,general
C and  they're just not as large as before.  /,statement
"F Oh,  okay. /",general
"I think there's [ a, + a ] service  station there.  /",statement
"C and  another consideration is [  how many infants or  children are they, + ] what's the ratio [ of, + of ] teachers [ to -- +",question
Do you use P C -s? /,question
"C and  we should see to our own lives,  but not to a total disregard of others.  /",statement
Yeah. /,general
Uh-huh.  /,general
"C But  I think,",statement
That's a department store. /,statement
Uh-huh. /,general
"C but  I heard it one time,  /",statement
My favorite team is the Pittsburgh Steelers. /,statement
it takes all my time <laughter>. /,statement
"F Oh,  yeah. /",general
Uh-huh. /,general
"I guess it's related somewhat to the weather, D you know  --",statement
D So  you graduated from which high school? /,question
"-- C and,   F uh,  [ our, + our ] garages come in [ from the back, + D you know,  from the alley ] -- /",statement
"Yeah, /",general
"I would like to learn that someday,  /",statement
"[ [ I, + I, ] + F uh,  I ] just don't like them <laughter>. /",statement
Uh-huh. /,general
Kind of away from the crowd --,statement
"C But  I will use  [ peanut, + peanut ] oil, or things.  /",statement
Uh-huh. /,general
Right.  /,general
Yeah. /,general
E I mean  it's not very many miles from our house at all. /,statement
"I'm thinking about, F uh,  special dishes,  /",statement
"[ they're kind of, + they're ] pretty big,  /",statement
"F Uh,  C but  they say you ought to use your gloss mainly in your --",statement
C and  she can pick her hours  /,statement
C but  --,statement
C and  there's a hole in the middle so they fall into the bottom part of the chamber --,statement
"C because  I grew up in North Hollywood, California --",statement
Hello. /,general
C And  what do you have? /,question
Uh-huh. /,general
"F Uh,  if the purchase was made mail order, they should have a record of where it was shipped to -- /",statement
"E I mean  you wonder ultimately what a network of stranger, D you know,  -/",question
something that's kind of more of a comedy.  /,statement
Do you have one? /,question
"[ Little, + little ] oak tree that was dead, and cut  it up and split it  ((   )) . /",statement
"C And,  F uh,  by the time they have to eat and have homework and they want some free time, - /",statement
"E I mean,  [ I have, + D you know,  I have ] [ everything he's ever + D well,  almost everything he's ever ] done. /",statement
C or   the teachers didn't seem to be teaching anything.  /,statement
Yeah. /,general
we have an aunt that lives out there  /,statement
"F Oh,  yeah,  /",general
People should know that that's an option just in case they feel they have to have a jury trial.  /,statement
"I'm not a fan of Nancy Reagan <laughter>,  /",statement
"F Uh,  even though, D you know,  [ the Jap, + the little Jap ] trucks [ are, + are ] good there too.  /",statement
I really just thought about it now  /,statement
I kind of like them. /,statement
"C and,  F uh,  it  was called the DELLS, /",statement
Uh-huh. /,general
"-- C and  [ I, + D you know,  I ]  don't know why they both made him do that --",statement
"[ he's just, + he's just ] kind of there, real friendly and docile. /",statement
"C but  I would be willing to bet they are  far less abused in a nursing home than [ are, + they are ] in,",statement
Uh-huh. /,general
"C but  they also ended up having to pay for the damage when the [ re-, + ] roof was being repaired.",statement
"D well,  [ [ i-, + i-, ] + if ]  they start real easy, D you know,  you just hit the key  /",statement
Uh-huh. /,general
"they were very, yogurt and carrots and [ pin-, + ] [ pistachios, + pistachio ]  nuts and yogurt. /",statement
Tarpley? /,question
"[ I feel, + D you know,   I think  ] some of the people that oppose, D you know,  mandatory drug testing for certain areas say, D well,  it's not, -/",statement
I think that's a good excuse.  /,statement
"Yeah,  /",general
Uh-huh.  /,general
C and  her husband said she wasn't pulling her own weight in the family -- /,statement
Uh-huh.  /,general
"do you know any people that run up [ big, +  big ] bills? /",question
I'm making T shirts and sweat shirts.  /,statement
Don't get too much money for them  /,statement
Yeah.  /,general
C But  the four bedrooms  /,statement
"Uh-huh,  /",general
"Same husband, everything. /",statement
Uh-huh. /,general
C but  they can. /,statement
"C and,  D you know,  I want a car that I can work on because I think it just costs too much even to get the oil changed anymore. /",statement
Yeah. /,general
"C and  finally, the day we declared war was my time <laughter>. /",statement
"unless you're, F um,  D you know,  big do-it-yourselfer.  F Um,  to, D you know,  fix up your own cars [ C and,  +  C and  ] things like that.  /",general
Uh-huh. /,general
"C or  they think it's wonderful just to go to McDonald's, D you know,   /",statement
"In fact, the  minivan's a, has a stick shift. /",statement
"C and,  F uh,  the main crimes within the suburb here are [ the, + the  ] theft crimes.",statement
"I have quite a bit of problem down here with the squash bugs,",statement
Uh-huh.  /,general
"C and  [ I, + I ] can see what you're saying about the male bonding   /",statement
"C and  [ they're, + they're  ] getting them at a real bargain. /",statement
"C and,  F uh,  I would, - /",statement
"I'm going in for, D like,  interviews  /",statement
"I'm originally from Chicago, but I've been in this area, in the Lewisville area for, F uh,  D let's see,  about twenty-three years. /",statement
what kind? /,question
"I don't seem to get, D you know,  as much variety these days lately --",statement
"D Well,  some of it wasn't worth anything, D you know.  /",statement
"[ C and,  +",statement
"C but  it's funny,  /",statement
"If you give everybody what they wanted there (( )) is a complete democracy, those people wouldn't know how to react because they have no education.  /",statement
Oh. /,general
"They use freon twenty-two in air conditioning systems in houses and the like and heat pumps, /",statement
<Laughter> I'm envious <laughter>.  /,statement
You know what I'm saying. /,question
"C So  if you pay your rent or your house payment every two weeks,",statement
"C and  [ I, + I ]  have some, - /",statement
Uh-huh. /,general
D well  at least you've got some <laughter>. /,statement
Yeah. /,general
"C and  if they do catch them, they don't get any monetary gain out of it, whereas [ us, + we ] write a check. /",statement
Uh-huh. /,general
he was kicked off the team.  /,statement
"C But  it was great pleasure while we did it, D you know.   /",statement
we have that here in North Carolina. /,statement
"[ C and,  +   C and  ] all that kind of rolls in together there, /",statement
Right. /,general
Uh-huh.  /,general
(( although ))   so much per month anyway. -/,statement
Okay. /,general
Yeah. /,general
"C But  I do agree with you, /",statement
"[ in his, + in the ] Congress [ they, + they ] gave him more power as far as his republic in Russia is concerned, which [ is, + ] gives him more power overall, which I think is a good sign that there will be some, D you know,  - /",statement
"C And  it's amazing how much good things like, F uh,  Sesame Street will do. /",statement
C and  --,statement
"C and  [ there's, + there's ] traffic  /",statement
It was just mostly centered upon his abilities to -- -/,statement
they grab hold with both hands  and then just jerk. /,statement
Texas is the big one. /,general
It sounds like you're creative. /,statement
"C And  there's, D you know,  some people, D you know,  who are abusing the systems that we pay taxes to support  /",statement
"D actually  it's a  T I computer,  /",statement
Have you been cross-stitching long? /,question
"C and  that makes french vanilla,  F um,  custard.  /",statement
C So  you know how. - /,statement
Huh-uh. /,general
"C but,  F uh,",statement
"there's been  and  extraordinary amount of money spent there,  /",statement
"<Laughter> [ I, + I ] don't care for it at all, that Texas twang or whatever you want to call it.  /",statement
"D Like  [ if I, + if I ] put her in a room all by herself and close the door and leave her there for a few hours, F uh,  because I was going out. She would, F uh,  break something or rip up the carpet or do something just [ [ to, + F uh,  to, ] + to ] let me know that she was unhappy with what I did <laughter>. /",statement
"C and  I'm glad <laughter> we don't have it every, -/",statement
Yeah. /,general
"growling consumer, F uh,  need to worry about the Mac they're getting, - /",statement
"C But  on the Optima card it's, - /",statement
"When we moved here to Monterrey it was a big change, because it's such a small community,  /",statement
"[ probably + the guy is, D you know,  probably ] physically strong.  /",statement
"Okay,  /",general
"D well   [ I guess, + [ I, + I  ] guess ] it was because I'd read the book before I saw the movie. /",statement
"F Um,  C beca-,  so [ that was, + that was ]  one reason why I never considered it  /",statement
"<laughter>  F Uh,  most of [ the, + the ] homes that they're building, - /",statement
Uh-huh.   /,general
"C and,  F uh,  I know how it made me feel.  /",statement
"-- C so  I am really [ looking at, + ] F uh,   facing the purchase of a car.  /",statement
"I didn't miss too many,  /",statement
Uh-huh. /,general
Yeah.  /,general
Uh-huh. /,general
"It's a legal job, D you know  -- /",statement
"-- and then, the other time I saw the cops break down somebody's apartment around the corner.  /",statement
Did you use a textured paint  /,question
Uh-huh. /,general
"D you know,  so many of them now have the ribbons where, I'm not sure how they do it,  /",statement
Uh-huh. /,general
"C So  it seems to me that while those changes are taking place, maybe we're not well preparing people to make the changes with them. /",statement
"C And  sometimes I wonder if stuff like that [ would, +  will ] hold you back,  D you know,  if you don't dress in, D you know,  your dress for success business  suits everyday [ if, +  D you know,  if ] upper management doesn't notice that and  remember that later on,  /",statement
"[ it's, + it's ] like I said  /",statement
"I think, F uh,  they do the whole with, D you know,  paying, /",statement
Were you sailboating? /,question
Uh-huh. /,general
Uh-huh. /,general
"C but  I get my kids to do that,  /",statement
Yeah.  /,general
Uh-huh. /,general
"C And,  it's in the north,  /",statement
There were some really nice ones here.  /,statement
"C but  when it enters into what they're doing when they're not at work, I find that to be fairly offensive also. /",statement
"C and,  I do silly things like  that versus [ a, +  a ] regular program that you would have. /",statement
"F Oh,  yeah.  /",general
Sure. /,general
"F Um,    I started at the beginning of this year,  /",statement
"C or  unless,  F uh,   [ [ C or,  +  C or  ] + ]  you promise to even do something in the future, I think [ [  that,  F uh,  the, + that, ] + that, the ] subsidy itself, - /",statement
D so  you watch DAVID LETTERMAN? /,question
"is that NIGHT, -/",question
This is much better than dealing with the thunderstorms in the Springtime. /,statement
"I think that's a great one,  /",statement
Uh-huh. /,general
"[ C And,  + C and,  ] F uh,  throwing away peanut butter and all [ the things + <laughter>,",statement
"C And  the weight of the car will crush,",statement
"[ if, + if ] you're going to go camping, who wants to deal with bugs  /",question
Uh-huh. /,general
Uh-huh <thumping>. /,general
"Houston is [ a lot, + F um,  a lot ]   wetter [ than, + than ] [ Dallas, + Dallas ] area,  /",statement
Yeah  /,general
Uh-huh. /,general
Uh-huh.  /,general
C But  it probably will never taste as good as we remembered. /,statement
Yeah.  /,general
"Yeah,  /",general
"C but  [ it was, + it was ] just an incredibly humiliating experience what I went through,  /",statement
"F Oh  yeah,  /",general
Oh. /,general
"Right,  /",general
It comes out of Chicago  /,statement
"It's just as wild as any soap  opera, from what I hear on the news. /",statement
Uh-huh. /,general
"[ I, + I ] question us, D you know,  now,  /",statement
I wish they would  do that here.  /,statement
C and  those statistics <throat_clearing> in turn got them bigger budgets. /,statement
I would gather probably from drugs. /,statement
"F Oh,  okay. /",general
Uh-huh. /,general
"C but  I've got money coming out  ((   ))  to buy savings bonds, just coming straight out of my check.  /",statement
We tend to use just bait.,statement
"[ What, +  what ] is, - /",question
"I take that [ as a, + as a ] given in any military operation  /",statement
Does she ever mess in the house? /,question
C and  he just isn't one of them. /,statement
"C And,  F uh,   she said [ [ tha-, +  that, ] +  that, ] F uh,  D you know,  he used to always keep his guns locked up and  everything like that  /",statement
<Laughter> None to cook.  /,statement
All right.  /,general
You can take them to the stores <talking> <<in background>>.  /,statement
"C and  I don't know if it's just because they didn't come from my era or what,  /",statement
"at T I,  if you get called in  and you test positive for drugs, then you're put on a program  /",statement
"D Well,  [ actually, + actually, ]  [ [ the, + the, ] + the ] Dallas area here, F uh,  pulls for Dallas.  /",statement
Uh-huh. /,general
"E I mean   [ you didn't have, + F uh,  you didn't have  ] video games.  /",statement
"you don't [ get, +  seem to get ] that much for the space, /",statement
"D Well,  [ we, + F uh,  me and my wife, ]  [ when, + when ] we have D like  extra money that we know we're going to have,  and   we can put it in our budget,  yeah,  [ we'll, + we'll ] use it.   /",statement
"I admire someone that can do that, D you know,   /",statement
"[ we, + we've ] been around long enough as a couple that we learned a long time ago not to wall paper together <laughter> --",statement
"C and  there was a point to it,  /",statement
my problem is I want to use those rail ties to build up a planter -- /,statement
"Uh-huh,  /",general
"C and then,  F uh,  after we sold the first house, we were left with enough cash that there  was enough to make the down payment on this house. /",statement
They bloom in the Spring. /,statement
Yes.  /,general
Yes. /,general
Yeah. /,general
"C so   it's hard,  /",statement
"D you know,  [ you don't want to, +",statement
"[ C But,  + C but  ] there again  [ I, +  I ] do not know if [ the, +  the ]  jury system itself, F uh,  comes in to play there.  /",statement
Right. /,general
Bye-bye. /,general
"[ D Well,   I, + ] C and  I ]  don't think that you have to be manish and extremely tailored [  to, + to  ] look professional. /",statement
"[ That's, + that's  ] pretty low that there's --",statement
C and  they do scare you.  /,statement
"I watch with them every once in a while,  /",statement
"[ even, + ]  I think the random drug testing, I don't know in my own mind if it has reduced the athletes from taking drugs, because they're still being caught -- /",statement
"C But  I have all these friends that wherever you go, [ they, +  they ] sit down  and the next thing D you know,  they pull out of their, F uh,",statement
It was good talking to you. /,general
"Uh-huh,  /",general
"C and  we had one of those little pop up tents, which is really nice because it kind of gets you off the ground.  /",statement
bagels and lox. /,statement
"Yeah,  /",general
"F Uh,  our two older boys were in Boy Scouts  /",statement
"The three oh five was [ that, + that, ]",statement
C or  do you have a camper? /,question
C and  we passed it a long time ago. /,statement
"[ I, + I'm ] ready to go.  /",statement
F Uh.  /,general
we sent them to camp.  /,statement
"we have found state parks, not that they're lacking  /",statement
"Yeah,  /",general
"F Ooh,  that's --",statement
"And, uh, just, uh, reasonable looking, how shall I say it, uh, sports clothes or some guys wear, some people even wear Levis. /",statement
Yeah. /,general
Uh-huh. /,general
"E I mean  they fine the industries,  /",statement
"That's enough to, F uh,  do some boating -- /",statement
"Yeah,  /",general
Uh-huh. /,general
"there's places here that,  F um,  offer, - /",statement
"I guess, F uh,  the only rule, F uh,  I can think of is that I like to look for places with, F uh,  good respectable, nonprofit behind them like a university or a hospital or something like that.  /",statement
Uh-huh. /,general
"-- C but  <throat_clearing>, [ there's not, +   there wasn't ] a lot of room for her to run around,  /",statement
Yeah. /,general
"Nice talking with you, too. /",general
"-- yeah,  /",general
Yeah.  /,general
"C but  [ [ I, + I, ] + I've ] never read a newspaper in my entire life  /",statement
<Sniffing> All right. /,general
"C So,  [ the, + the ] professionals in the nursing homes really have to want to do what their doing, because it's a really trying job.  /",statement
"C and  because of that, these quote, unquote convenience type items have made work that much more intense and that much harder. /",statement
"[ It's, + it's ] better to be employed. /",statement
"yeah,  /",general
"Did your other son, F um,  -/",question
Thank you. /,general
"D you know,  I'm kind of like you, maybe one of these days I'll get around to it,  /",statement
The next  subdivision over from me is total brick  /,statement
"It sounds kind of like one, F uh,  we saw at home here [ on the, + ] rented it, F um,  CLARA'S HEART. /",statement
Yeah.  /,general
"F Uh,  yeah.  /",general
"D You know,  what's the significance of the apes, D you know   <laughter>.  /",question
C so  I guess why <laughter> should the government <laughter>. /,statement
"[ C and  <lipsmack>  after work + C and,  ] F uh,  [ she was, + there was ] an underlying note she was perturbed about it. /",statement
"D well,  you take it easy, Gail. /",general
Uh-huh. /,general
originally I'm from New Mexico. /,statement
C but  --,statement
Yeah.  /,general
No matter who they are  /,statement
"C and  I  [ wouldn't, + ] don't know that I would advocate communism  /",statement
"especially we're going to spend the next eighteen years,",statement
"D well  [ I, +",statement
"[ Which +  [ that's, + that's ] ]  what recycling at home sorting does, D you know.  /",statement
Yeah.  /,general
"C And  nobody had any idea what a liter was,  /",statement
C And  when everybody turned we all  four of us <laughter> turned in a row <laughter>. /,statement
Bye-bye. /,general
"-- C and,  F uh,  I'm trying to think of the ones that I've been on that I liked the most  /",statement
Yeah. /,general
"D Well,  it's just my husband and I,  /",statement
"C And  she just tells, more or less tells me to shut up, D you know.  /",statement
C and  so  --,statement
I think that's really the best.  /,statement
"C So  I think some [ place, + D you know,  places ] like that, it should be D like  mandatory --",statement
I think that could be true too. /,statement
"Uh-huh,  /",general
"C And,  F uh,  D you know,  [ it, + it ] always rained on us.  /",statement
"[ C and,  + C and  ] they  would come up and ask you, D you know,  [ if, + if ] you want to buy different things  /",statement
C So  I was pretty shocked at that.  /,statement
C and then  I transferred to a very large school. /,statement
"-- F uh,  one of the radio stations over here listed off every single one of the perks. /",statement
Yeah. /,general
"They're cooperative rather than competitive, /",statement
"yeah,  /",general
"[  if, + if ] somebody [ ha-, +  is  ] totally unfamiliar with it, F uh,  human nature being what it is we don't like to change. /",statement
"C But  to be the actual one of the ones that decide, that would be tougher for me. /",statement
"C and   they don't really, - /",statement
"I liked it, /",statement
C and then  they would go get on the other extension -- /,statement
C And  that's what I think we ought to do with the metric system. /,statement
"D Well,  in the winter time, I can [ see, + see ]  another guy  /",statement
"The moss grows,",statement
"[ I, +",statement
"I know when my friend's mother-in-law first went in, E I mean,  very antisocial.  /",statement
"I haven't been to Beirut or Syria or Baghdad, /",statement
"[  He's + F uh,  he ] was two in December, /",statement
"F Oh,  okay,  /",general
"C So  if we wanted it to take people out  [ it's, + that's ] a good thought. /",statement
"We did it that year,  /",statement
uh-huh. /,general
"D Well,  I think part of the problem comes in sort of shoddy workmanship.  /",statement
Uh-huh. /,general
Oh.   /,general
"C so  we probably have an [ in-, + interesting ] perspective on the music on the times,  /",statement
C But  these people obviously <laughter> weren't. /,statement
Yeah. /,general
"We look alike,  /",statement
"[ I, + I ]  remember when I was a kid, I used to do [ little, + little ] things for the old folks around the neighborhood,  /",statement
We have an I B M compatible.  /,statement
"C And,  F uh,  D you know,  he was teasing me  /",statement
"-- unless there's some trend or something that says, D Jesus  this neighborhood has been hit forty-seven times or whatever.  F Uh,  [ that's, + that's ] sort of more [ of, + of ] a pattern news. /",statement
"C And,  F uh,  there I would say it's the same thing.  /",statement
Uh-huh. /,general
"I'm from Dallas, Texas. /",statement
C And  for a rifle there's no waiting.  /,statement
Uh-huh. /,general
C and  the lawyers can throw people out  for no reason whatsoever just because they want to. /,statement
"F Um,  there was a crime here in McKinney,",statement
Uh-huh. /,general
Yeah. /,general
"C And  she was just my, F uh,  - /",statement
Have you taken it? /,question
"C And  I took it back home,  /",statement
"C And  sometimes I wear a blazer with them,  /",statement
"I think that's what it is,  /",statement
Yeah. /,general
"Of course, I feel like once I've done it, if I'm sweaty I might as well do an extra thirty minutes <laughter>, because you've already kind of shot your night. /",statement
These kind of things are about a hundred dollars a year.  /,statement
"C And,   F uh,  [ I've found, + I've found ] that I pretty much become addicted to it  /",statement
<Lipsmack>  The reason that  I wasn't at church - /,statement
"I don't know why I don't do more,  /",statement
It was the same year that Buddy Ryan got fired.  /,statement
just very lightly cover the entire yard. /,statement
C and so  I'm just grateful that we don't have to worry so much about my working or not. /,statement
"[ C and,  + D you know,  C because  ] there were all different,",statement
"No,  /",general
C and  the woman is looking to how easy can she slide in under the steering wheel.,statement
when I pay bills I don't make a Xerox copy of it  /,statement
"C and  anybody who's contributed  toxic waste, no matter if you were somebody that eventually, D you know,  F uh,   damaged the ground or not.  /",statement
"F Oh,  D well.  /",general
it's an industry that's still a cottage industry -- /,statement
"Detroit's in [ that same, + F uh,   [ that, + that ] same, ] F uh,  division. /",statement
How old are your kids? /,question
"C Because  [ if, + if ] you're going to go buy something, F uh,  F uh,  of that nature, I think [ you, + you're ] going to have some idea as to what you're going to do with it.  /",statement
"[ Where, +",question
"D You know,  they love to go camping. /",statement
Right. /,general
"D You know,  to get into the economics of things, F uh,  - /",statement
"D Well,  there's some joy in it also. /",statement
"I don't know whether, whether, you know, where our money would be most effectively spent. /",statement
[ C and  + --,statement
"F Oh,  I like scary ones that are realistic. /",statement
"D Well,  [ we've, + F uh,  we've ] been fortunate enough to take a couple of trips over to Europe  /",statement
"She drives a, F uh,    A I don't know,  is it Legend -- /",statement
Of course I was a teenager when I seen that  /,statement
Huh.  /,general
C But  --,statement
"Yeah,  /",general
"And all we had heard was, was a lot of negative press about the smaller cars,  /",statement
"C And  I will work on one for a little  bit, D you know,   and then the next one.  /",statement
"C And  [ it is not, + of course, it is ] messy to eat.  /",statement
Okay. /,general
"What I think is really going to be interesting is to see how, F uh,  we as a society deal  with it  /",statement
"[ I  ca-, + it's hard ] to believe, /",statement
"I think I'm too Americanized  and, F um  <noise> sort of have [ too much, + D you know,  too much ] invested in sort of, the easy life. /",statement
"Yeah,  /",general
C but  it was too crowded -- /,statement
Yeah.   /,general
C and  I can understand why.  /,statement
</Noise> C And  I think probably it's  pretty important right there.  /,statement
"You have,",statement
"It seemed to shift [ as, +  as, ] -/",statement
[ I just -- +,statement
"D You know,  I want to feel like I at least tried. /",statement
"you can get real high powered stuff now for under two thousand dollars, where, D you know,  just a few years ago it would have been six, seven, eight, nine thousand dollars. /",statement
<Laughter> You have to get enough nerve to ask somebody to take something off the top shelf.  /,statement
Yeah.  /,general
C But  I try to get one that's nice and  clean  /,statement
"[ the, + the ] thought of adding, D you know,  X percent [ to, + to ] the price of what I buy,",statement
Uh-huh. /,general
"C But  [ it's, + it's ] also something that husband and wife can participate in -- /",statement
C so  it's really changed.  /,statement
I need more. /,statement
"C And,   F uh,  I feel like at least we're doing something. /",statement
E I mean  I guess that's the same thing you were saying.  /,statement
"take it to a logical extreme,  /",request
"C and  we also raised them for food,",statement
"She hasn't even swung them,  /",statement
"Yeah,  /",general
"[  I  don't, + they,    F uh,  don't ] want to work for anything.  /",statement
"They figure that,",statement
"C and  we don't see it,  /",statement
"I do not quite go along with that,  /",statement
C But  we've got a Great Dane in the back -- /,statement
Yeah. /,general
Yeah. /,general
That would be fun. /,statement
They'd sell more if they were honest. /,statement
Yeah. /,general
"<<Very faint>>, uh-huh. /",general
"C and  they'll get a crowd of less than ten thousand sometimes, D you know  -- /",statement
"In fact, I think they're getting a different guy  for a backup quarterback.  /",statement
"D like,  give me some examples. /",request
Yeah.  /,general
"D Well,  we just started two or three weeks ago. /",statement
Uh-huh. /,general
"it's like that  (( good ))  for us just  because my uncle [ and my, + and my ] mom switch off like we have her for three months  /",statement
Uh-huh. /,general
Uh-huh. /,general
D Well  I turned around and sold it myself for forty-two hundred.  /,statement
Uh-huh. /,general
"[  I've got, + I've got ] two [ that I, + D you know,  that ] usually I'll have a balance on. /",statement
Oh. /,general
"why am I staying home.  D You know,  /",statement
you're easily tired -- /,statement
C And so  I end up lots of time not doing anything at all. /,statement
"C Because  [ of, + of ]  their, D you know,  - /",statement
Yeah. /,general
They don't use any kind of restraint on some of these things.  /,statement
C and  it's pretty tough. /,statement
"[ I do not, +",statement
"I think there's, F uh,  someone that's on trial right now --",statement
I'll tell you what we could do. /,statement
I think they are because they're getting better every year. /,statement
"C but,  F uh,  when I do that then [ I, + I ] think I become more businesslike.  /",statement
"F Uh,  <lipsmack> C but  I do agree that, F uh,  generally  [ it's, + society ] has sort of, F uh,  let's see, rushed everything  ahead. /",statement
[ C but  h-  -- +,statement
"I think that not only applies inside the public school system,  but in society itself.  /",statement
"They had a  Cockapoo, [ and, + and ] two Bichons --",statement
Uh-huh.  /,general
Uh-huh. /,general
"By trying to get them to conform to concern standards  they, F uh,  kind of, F uh,  eliminate a lot of the, F uh,  -/",statement
Are they poisonous snakes? /,question
I don't know too many people that use a machine gun to go sport hunting either <laughter>. /,statement
"you ever seen [ the, + the ] starter bread,  /",question
"C But  now [ [ they, + they, ] + F uh,  they ] issued a statement --",statement
"C but,",statement
"In fact, I can still remember a couple of those.  /",statement
That's when it really gets bad.  /,statement
We're against it <laughter>.  /,statement
budget  our money apparently. - /,statement
C and  we were doing the same thing.  /,statement
Uh-huh.  /,general
Oh <breathing>. /,general
"Yeah,  /",general
I guess they paired two women  together on this call for a reason which is something we can think about later  /,statement
"D like  you were talking about, walking at night and in the morning --",statement
<Laughter>  Right.  /,general
"D Well,  Larry, my last one, unfortunately, was [ a, + an ] expensive one because I had a brand new Lincoln Town Car  /",statement
"D Well,  I have seen a big change,  I think, in high school kids that my relatives <<rattling paper>>,",statement
"[ I, + I ] guess I,",statement
"C So  E I mean,  we have to be on the lookout if we want to stay healthy. /",statement
C and  I just can't do that. /,statement
"C And  that's going on the principle,  /",statement
Oh. /,general
C and  they enjoy reading.  /,statement
I went and had some tests run and just about all the kinds I was allergic to.  /,statement
"And there is a, amazing, - /",statement
D So  they ended up having to pound it out.   /,statement
Uh-huh. /,general
Was it like the movie? /,question
"I'm not so sure what kind of, F uh,  training that is for the future for those kids. /",statement
"I wouldn't be the big, F uh,  snotty kind. /",statement
"Yeah,  /",general
"C So,  how often do find yourself going?  /",question
Yeah. /,general
Okay  /,general
"C and  that was just hilarious,  /",statement
Yeah. /,general
C and  I'm not sure if our policy covers that or not.  /,statement
"Yeah,  /",general
C and  we  had to finally mail them another check. /,statement
"C and  I don't usually like  them,  /",statement
"C And  I think if they  want one, they're going to get one. /",statement
C Or  I'd hold the cigarette under the table. /,statement
"it's not feasible to do everyone,  /",statement
"C And  from when I've  done it, it does give you [ a good, + a real good ] <laughter> workout. /",statement
"C and  there's a big, F uh,  F uh,  huge dumpster looking thing sitting out front,  /",statement
"C And  [ there r-, + there are ] [ s-, + some ] substantial, nasty penalties, F um,  [ if you, + if businesses ] try to avoid that. /",statement
We've been there once at night at Christmas.  /,statement
Uh-huh. /,general
F Huh.  /,general
"C and,  F uh,  [ I'd, + I'd  ] really like to have a car that's dependable --",statement
"I think the biggest change that we've seen, F um,  [ in, + in  ] my life or whatever lately is the economy,",statement
"C And  they didn't just play all day long.  D You know,   /",statement
Uh-huh. /,general
"C And  you don't pay them.   If you live there,  /",statement
"I guess they could call them that, but  [ they're, + they're ] more just a screened in, F uh,  camping area --",statement
Yeah. /,general
he's --,statement
my husband and I both went.  /,statement
"F Oh,  [ rea-, + ] where did you go to school in Indiana? /",question
"C because   I think it's all funded, either state or federally funded  /",statement
right. /,general
We took NEWSWEEK -- /,statement
"I guess what I do now is I play softball,",statement
Yeah. /,general
"yeah, /",general
"(( Damn it )) , I agree [ with + pretty much with ] everything you've said.  /",statement
"C So,  F uh,  E I mean,  he's from that old depression era  /",statement
"[ they're just not, + they're not ] prepared for it. /",statement
[ He thought -- +,statement
"there's no defense it seems  D like,   /",statement
"C And,  [ it was, + it was  ] just bedlam.  /",statement
Do you know? /,question
They were paid that whole time  /,statement
Uh-huh /,general
"C So,   I netted it,  /",statement
"C so,  <throat_clearing> be our first chance in awhile, F uh,   /",statement
"C And  it just seems to fit nicely,  so that I can get it read in about three days. /",statement
"F Um,  C and  the reason that he was doing so badly a couple of years ago was because his mother died, /",statement
"[ you see more of that, + you see more of them, ]  F uh,  leaving their children in the care of their husbands while they do travel, too. /",statement
Uh-huh. /,general
I've never quite seen waves like this one -- /,statement
Uh-huh. /,general
"C and  it was just gorgeous out here,  /",statement
C but  you might not be [ so -- +,statement
"-- [ C and,  + C and  ] D you know  you cannot, - /",statement
"people chide them for it, D you know,   /",statement
"C and  D you know,  something we have to cope with  /",statement
"C And,    F uh,  here in Maryland I know we have a real problem with overcrowding in prisons, F uh,   /",statement
"C And  people are looking for alternate ways of,  F uh,  - /",statement
"C and,  F uh,",statement
I really don't.  /,statement
I wanted to see that. /,statement
Uh-huh.  /,general
"C but  in some of the instances D like  you just cited where you have to give your fingerprints, E I mean  [ [ wha-, + what, ] + what ] happens if you say no.  /",question
C And  that was so nice.  /,statement
C and  it's weird  /,statement
"F Uh,  <lipsmack> my husband and my other son, who's eleven just got through singing in a musical here, [ in, + in ] the community at Music Man. /",statement
"F Oh,  that's why I asked you.  /",statement
"Yeah,  /",general
"That's what we do, especially when it's bad weather, man,  just,",statement
You always have to isolate those. /,statement
C and  just like a mommy that's overworked --,statement
"Yeah,  /",general
